{-590136,-665351}
{-326258,575116}
{157616,273750}
{-491689,899750}
{-517646,-965658}
{-112536,280974}
{189471,-758576}
{-690105,-308258}
{-79244,715059}
{375328,558207}
{425838,-241316}
{-244741,613897}
{-960612,-733525}
{615360,92633}
{-653152,-5890}
{-803408,-763016}
{996221,-806654}
{-286747,-422993}
{-715317,-148611}
{805375,240943}
{342062,357634}
{-507466,-280751}
{-856975,-22373}
{-156288,-61532}
{-300461,-42556}
{-751546,818293}
{648358,426919}
{729412,738218}
{-642330,-65894}
{-101617,828912}
{-151786,137472}
{192172,979082}
{-585690,-598342}
{-5686,-804098}
{383538,-107776}
{417378,221421}
{-497344,-728002}
{152460,76051}
{-445198,130819}
{931027,-648503}
{-650038,372452}
{-700478,828268}
{-444565,-233963}
{819037,-440150}
{-261199,-952340}
{243565,-236404}
{278912,-363131}
{514122,-282153}
{295477,856884}
{868154,-598469}
{-658194,-174661}
{324815,830609}
{-301463,-999673}
{-848337,-789289}
{640298,892685}
{-201052,-355578}
{347942,-529483}
{-416112,-528814}
{-997383,-70034}
{355285,-426710}
{-202089,-238774}
{-699457,214672}
{-698982,12673}
{-800694,-952062}
{99212,-364731}
{-646496,-589629}
{-634019,3074}
{-78804,164551}
{374666,886817}
{-949888,-932377}
{-245843,-104400}
{831800,-195173}
{56506,964835}
{-490448,865379}
{251124,-632269}
{816737,-647820}
{-237144,302523}
{673123,872899}
{735447,965504}
{-552260,-535257}
{276078,830267}
{573054,-409491}
{601097,-672606}
{-875579,646234}
{-892061,818253}
{-739155,-484150}
{-705449,560348}
{165827,384974}
{-595696,-208431}
{947885,-29927}
{696681,-485314}
{541458,-203481}
{-117304,517202}
{268383,331060}
{488003,268539}
{505512,-95734}
{905752,825456}
{959087,-921118}
{-557916,746526}
{-574978,569891}
{-8740,-67240}
{606943,769455}
{326707,-267274}
{-728505,-970425}
{-185673,-6391}
{169762,319026}
{852440,382550}
{-571057,-638199}
{-558033,375420}
{-622238,296920}
{219866,-299662}
{445702,101125}
{-102966,294634}
{553525,37405}
{234710,351881}
{890895,904064}
{-214017,-650902}
{-979856,303699}
{-30514,185090}
{-910447,-626092}
{912232,323140}
{-89884,-390220}
{-298999,167359}
{-769179,157320}
{-906404,-337950}
{-793042,122978}
{-763509,336771}
{112783,-242866}
{439087,9270}
{445050,890564}
{-178590,-452442}
{647845,-449464}
{973482,-959007}
{947562,-627077}
{-908553,-940525}
{-963710,564849}
{-267896,968766}
{-10609,-493994}
{-435751,-173967}
{111695,674842}
{-929345,-370198}
{234332,-106476}
{516621,-682719}
{748890,-920126}
{-858686,248231}
{748220,-95493}
{-725659,304564}
{-411391,-922530}
{-613254,736142}
{845500,-27468}
{-926617,360951}
{994754,-210791}
{688467,759733}
{719746,657656}
{643185,801257}
{941627,913812}
{53511,-439465}
{11069,779631}
{-695620,-131690}
{940158,580810}
{-838502,583810}
{195767,522150}
{203686,412028}
{565691,737191}
{-975792,555212}
{680588,961545}
{-993924,-103578}
{472715,81203}
{-543430,387963}
{424979,-615148}
{-270518,-329475}
{-353014,492410}
{-280320,352664}
{-382463,-892613}
{-444442,828966}
{717577,746872}
{612182,37202}
{-81946,702824}
{-679526,707172}
{617463,398344}
{765702,414188}
{583716,43050}
{821490,982313}
{819185,837072}
{-419517,987026}
{45123,-372426}
{722147,794187}
{316178,-792891}
{462038,-748544}
{-513879,-629409}
{-700610,911434}
{377903,-469659}
{659778,817382}
{-146532,466548}
{-787905,-245286}
{-490264,-704461}
{-763755,-35053}
{281598,650000}
{794682,20500}
{865438,488504}
{-946843,748616}
{14192,-999052}
{994398,-943178}
{319513,955463}
{-137642,-879400}
{691977,-438446}
{-646331,-696243}
{-467604,555483}
{527631,-63318}
{37760,380919}
{343705,-553819}
{-527234,264984}
{-55295,121114}
{229281,752431}
{55504,-905880}
{-670418,974553}
{-283959,776872}
{137238,390876}
{37385,-662661}
{-490975,-747994}
{627527,293542}
{-465666,250918}
{50143,562777}
{655158,-955610}
{612198,-779336}
{927270,748879}
{151905,47773}
{-376182,-189149}
{220373,-379015}
{-84162,725709}
{823730,373367}
{381313,936504}
{98455,779946}
{-923050,508879}
{458862,236333}
{-389419,-357252}
{-945173,814331}
{-884701,-682141}
{-865525,705817}
{-902983,-758848}
{876659,-545661}
{-67617,911661}
{-648192,-398523}
{610475,165901}
{10541,-103481}
{-38771,-122171}
{359628,-669632}
{988808,782547}
{-485773,-220672}
{-901248,-116868}
{798826,-105548}
{789666,1946}
{-770181,-732448}
{409549,-750246}
{-719605,-68786}
{885357,-610878}
{-698040,443018}
{482382,148725}
{-112276,-727507}
{44222,-739148}
{353380,660354}
{-363212,87603}
{385975,-309728}
{-7722,160959}
{307654,823549}
{-200863,108242}
{745047,-733581}
{-602201,640670}
{981322,-274007}
{267121,-945849}
{518000,442927}
{731681,-268483}
{726363,-347870}
{101303,-240365}
{847360,-154117}
{483672,442140}
{132809,-328025}
{77758,-571526}
{-566449,676979}
{-136837,855964}
{74491,790426}
{-696945,22144}
{-41734,512364}
{-526547,-27397}
{-670652,96285}
{-666295,-381166}
{719262,-567872}
{40604,237799}
{-664668,-290890}
{-614514,424416}
{44793,-218653}
{891284,267696}
{-638472,-347343}
{550292,574508}
{-823653,-162651}
{603215,497852}
{984174,-147994}
{-657274,773434}
{-509189,310407}
{-275136,-999407}
{-942084,255372}
{112258,317427}
{490759,837167}
{-399028,-880356}
{679259,-500387}
{-600759,-557100}
{-302906,547419}
{964109,528648}
{412075,-954066}
{-132398,497242}
{751570,-754130}
{224926,52297}
{-662834,240717}
{-345004,-410539}
{-702322,262950}
{-541782,-609621}
{-94116,515188}
{353677,-886671}
{-383838,-292843}
{-793785,-31447}
{416324,757210}
{-625480,-446236}
{162705,31230}
{-537782,176843}
{241535,895411}
{-741460,218958}
{459881,771060}
{-375440,-228783}
{593172,590090}
{-709240,64952}
{264010,613431}
{255533,952189}
{519303,610780}
{-666680,-904560}
{860038,898725}
{996627,545741}
{-669000,-326948}
{690656,-768684}
{-525083,793457}
{209386,-796184}
{-630244,-989452}
{273700,-941983}
{-606630,887716}
{-5213,711553}
{-87786,-570952}
{467400,770108}
{758748,-291598}
{-827709,696822}
{531744,791874}
{-617284,-457682}
{-93062,345668}
{-815852,-290988}
{-132719,719080}
{238573,-111101}
{-571250,483953}
{527480,-893910}
{-904047,901667}
{-938139,-782242}
{741744,-166475}
{-703629,498233}
{356401,436468}
{-743498,-110793}
{987268,-750705}
{812519,92469}
{-367397,-274894}
{390483,855236}
{-185045,726822}
{-516172,-243522}
{-479365,504545}
{-264557,-574608}
{728583,-285070}
{-6926,-776166}
{408675,679858}
{-108196,968384}
{593802,-218914}
{-957258,-19544}
{179424,-696483}
{657926,732805}
{-114903,446109}
{-432414,496152}
{791834,158745}
{-266601,-748770}
{859333,7375}
{467119,-290211}
{588008,-646023}
{294784,669441}
{-915203,50015}
{374822,707204}
{277674,103684}
{30076,923178}
{-338637,742999}
{994471,489297}
{-56902,346911}
{-32647,-279872}
{-650400,-813965}
{913053,710377}
{-905616,-253501}
{-666515,-343601}
{-107230,847906}
{638308,-202678}
{-509522,565396}
{602939,8517}
{-212154,-315559}
{862149,-834434}
{358496,-221955}
{-783113,67161}
{-170654,-29042}
{289269,541172}
{818309,859459}
{-470335,711585}
{-208956,-326196}
{-571579,-357367}
{285562,473585}
{181877,-477517}
{11312,716993}
{-256779,617871}
{883231,14835}
{863804,554555}
{753564,-662363}
{78378,-773716}
{-117551,-432615}
{-343546,-207459}
{-935190,173938}
{-182615,304056}
{-306136,-937911}
{-563810,-242698}
{410214,-679514}
{-443289,371032}
{-737530,415768}
{750777,954433}
{-547678,914934}
{-957178,833137}
{-56379,-433252}
{819011,456062}
{618009,236316}
{107305,-177636}
{929494,962909}
{-735130,403235}
{-82709,50098}
{-55657,303199}
{-209781,-250725}
{967899,-258016}
{-360863,-202702}
{138679,350001}
{-492242,-785442}
{748749,28678}
{543844,-389843}
{-999012,230036}
{-984991,-237583}
{-706049,-575794}
{26931,90577}
{-677334,-270782}
{271986,915448}
{281899,889191}
{541402,943743}
{-9073,-749205}
{691540,-465451}
{-519387,501498}
{-856739,230427}
{551152,740648}
{75933,-880871}
{-600220,-702075}
{86092,200534}
{338095,-607728}
{455027,945722}
{-669921,-39230}
{-557793,-579231}
{-807866,450581}
{494472,760131}
{657010,-754814}
{-626521,875266}
{423586,994251}
{593170,-890025}
{-905691,308249}
{-235911,-90927}
{244357,-964575}
{909959,870520}
{705409,-828570}
{-617680,815045}
{705328,-956878}
{786267,-598587}
{-331655,-673940}
{-831315,648341}
{343375,-332999}
{-856119,338801}
{-347351,930456}
{389706,-43295}
{-73294,-430530}
{-884073,70017}
{-935953,301792}
{-545823,-361437}
{600047,-661031}
{-934955,54691}
{-204201,284335}
{-249146,207440}
{-364801,-700501}
{185586,-983101}
{551473,-925805}
{-272024,504993}
{18677,846737}
{-721354,272935}
{405074,-37961}
{403399,495159}
{-401870,-535573}
{484676,-227495}
{-359063,651945}
{477540,540158}
{878460,486847}
{-806821,-43866}
{835552,903113}
{-327228,-44149}
{-112430,-353554}
{135393,151755}
{771347,644044}
{997636,-263603}
{89594,-994407}
{28732,663808}
{-120100,140233}
{483691,213426}
{-282604,-230227}
{-185027,-430954}
{741180,723760}
{296197,133409}
{-256313,-319204}
{684588,-667828}
{-549932,-289016}
{510944,-666743}
{-106420,-248544}
{834450,766320}
{309993,832944}
{514442,-510480}
{131166,574299}
{-812696,138942}
{568687,433249}
{-967399,-910178}
{552460,883765}
{393718,-999538}
{177162,-828401}
{317332,-980858}
{-687064,-782752}
{834282,-899386}
{868151,519598}
{-988125,909367}
{143994,964492}
{480214,759923}
{315008,-867480}
{445702,599338}
{-440492,-669525}
{-822283,714740}
{-938544,525982}
{219610,-22749}
{265478,-419816}
{-469769,403067}
{768061,-454116}
{-637383,383528}
{-472541,389646}
{-140461,985257}
{857223,-42670}
{983585,-958937}
{-571160,513253}
{558491,-862704}
{-223865,577314}
{-407271,-976121}
{-13893,-174635}
{470152,751859}
{708128,441205}
{-378448,977774}
{778895,27534}
{-925847,-700936}
{244056,-47958}
{-276089,-49638}
{908345,481336}
{939664,-742869}
{-64721,-376503}
{102714,-429775}
{363802,-774493}
{-866047,-476359}
{790677,-279928}
{585394,-393747}
{590840,-909233}
{145275,-696794}
{873174,171665}
{-464572,412995}
{577249,-673521}
{699914,-71896}
{711195,594355}
{-199890,-827326}
{-381683,-358232}
{-907159,255453}
{-165321,-793218}
{547058,-495265}
{-430698,-86100}
{355663,139701}
{-509820,400445}
{-240656,537439}
{482827,-704795}
{-469196,688816}
{905866,301408}
{243744,-614228}
{-520957,-323554}
{858324,980477}
{-715811,114853}
{-127190,-134304}
{584962,2}
{317846,-725673}
{-726350,-713634}
{379251,163036}
{28189,-295327}
{468344,773157}
{-656724,177620}
{-577300,912430}
{-669522,253417}
{156748,211080}
{561668,-890191}
{-252575,841127}
{58315,-685778}
{412256,229313}
{383942,-889892}
{237356,160502}
{-751752,894247}
{-430008,-828597}
{-67038,-932595}
{-290513,-637378}
{947174,393987}
{-819088,-983908}
{-548733,201269}
{-713120,692968}
{-294190,410370}
{-211039,752872}
{476252,116190}
{496187,-152592}
{595222,839789}
{206878,654337}
{-215995,60200}
{-217377,-912485}
{858881,791263}
{-598819,-384995}
{-748101,397334}
{-291752,-724646}
{133504,338282}
{906631,-614493}
{-848226,570239}
{464859,-132668}
{-361076,-430657}
{-986565,-71964}
{353837,-497451}
{-537724,51062}
{-305031,-530110}
{-900464,852786}
{856295,-369789}
{-942746,163392}
{-944888,782216}
{-928201,184616}
{-841978,927627}
{-941163,-569429}
{-405032,-494853}
{-281140,-609682}
{807661,-458587}
{427,-91226}
{216028,-395266}
{764621,-944766}
{817447,504799}
{-369579,-523302}
{-210765,117105}
{-402792,-629339}
{-224758,997859}
{228404,-689000}
{481026,625660}
{219645,370743}
{-961316,-795701}
{468270,142504}
{-374157,-170940}
{23396,-505901}
{-925204,-991839}
{111343,-635039}
{-802102,356514}
{-349622,577338}
{-602799,678831}
{729040,787103}
{-599444,917145}
{795320,389493}
{445304,911131}
{580669,-667515}
{843867,-923017}
{-269784,-59924}
{391892,980651}
{-560089,-261127}
{-762794,819372}
{119815,315636}
{-108696,-158764}
{809934,-590635}
{-887306,-402787}
{-532505,-548173}
{-201465,563828}
{333575,-476585}
{521725,691481}
{23321,-725159}
{-752382,858381}
{747201,-771614}
{-481167,-310095}
{-155610,975068}
{424090,-155628}
{400848,-891032}
{446669,82611}
{589629,-639006}
{-728692,459825}
{-464902,-110397}
{924339,996739}
{315759,-955524}
{547699,-534512}
{-780363,908118}
{-526556,-734021}
{316998,13693}
{-907413,-40080}
{223456,836882}
{-607970,227742}
{-842425,-700577}
{-331415,-375669}
{697631,-857310}
{793015,-895870}
{482856,-192701}
{901581,-281081}
{-420259,-272830}
{988582,988956}
{-720837,258127}
{-961620,682529}
{436082,-920436}
{-649668,-376108}
{-244366,559791}
{320091,-789482}
{-995834,287077}
{599883,-852419}
{2563,409969}
{-781341,660431}
{632336,-483517}
{-434169,451526}
{946935,342981}
{370687,-44373}
{-231773,-869434}
{-644481,-707873}
{-350897,648225}
{210340,-868159}
{408021,161678}
{729800,557725}
{-143019,-499257}
{70167,-880227}
{-912079,170595}
{471512,-240602}
{-514810,-473145}
{197483,604824}
{-692978,-484693}
{416704,655010}
{980123,73429}
{-216396,870730}
{-221814,722034}
{-956793,-552733}
{-369962,715251}
{-367180,728448}
{123575,-38434}
{292557,618502}
{-366210,-322968}
{-682585,748081}
{790522,634724}
{951249,-255914}
{-731834,-925655}
{-328237,196170}
{904242,547590}
{-928049,-469477}
{895021,-395364}
{541641,519002}
{132057,-116474}
{-859682,441516}
{862052,-209027}
{539772,197599}
{-158301,640811}
{429779,-899108}
{458230,-420903}
{-474915,850533}
{-612130,-208777}
{-857895,-581825}
{535963,947235}
{233049,-38246}
{-408522,996200}
{344842,681600}
{226776,802943}
{560907,345662}
{-138982,-163347}
{-241731,-235322}
{-573024,371927}
{364389,-197422}
{-644728,166709}
{-607427,-311140}
{-987811,572893}
{-804558,240253}
{509993,458915}
{185772,47916}
{-913793,-83367}
{-385514,-88090}
{511410,-538310}
{-621608,-508538}
{-531,-195134}
{36984,748628}
{357487,-817200}
{938780,339053}
{321957,-649253}
{740209,-256211}
{29141,407453}
{680970,-297166}
{515922,-5089}
{446187,618383}
{-998259,865433}
{-337697,308109}
{-145405,-885625}
{250202,-655731}
{973356,448593}
{-979175,854325}
{756559,-566502}
{-131630,-524918}
{657465,-585426}
{-631835,-173315}
{-887895,181352}
{-719274,935940}
{418765,383952}
{-648791,930035}
{134689,-126593}
{718419,433207}
{-78860,889545}
{-949166,6433}
{640298,493655}
{-61866,89199}
{-332626,915570}
{229928,-423764}
{860640,667936}
{238867,-473442}
{638274,546921}
{-944346,461497}
{259638,-981214}
{-421745,320634}
{-62064,772787}
{-600308,-693608}
{783907,-558505}
{-981185,859000}
{431932,-243895}
{-477773,-997919}
{697543,577414}
{-568045,-392158}
{-171251,-959100}
{-398495,751005}
{14250,-723675}
{-859956,133392}
{-25593,186663}
{119678,-759277}
{682214,-455007}
{271737,-917366}
{567609,251545}
{-529171,667004}
{-830560,575855}
{-10351,500902}
{123532,57809}
{-909146,578930}
{-672276,397115}
{-436601,-424000}
{709444,970313}
{-196594,-819035}
{64993,236168}
{141134,148287}
{461633,-26376}
{-23182,517636}
{-676243,-194968}
{747731,-635552}
{-813013,214289}
{-280178,-555260}
{983712,-457514}
{-565496,-908012}
{330397,434906}
{576694,-604535}
{-385793,884279}
{-418471,109197}
{-644193,-278088}
{912309,-306541}
{143274,539364}
{888356,254398}
{900264,-609330}
{-678845,248392}
{-13366,235160}
{-170999,700319}
{-704843,258061}
{330254,-513170}
{-847157,700798}
{-18408,-472763}
{-681499,914128}
{814456,-461980}
{-295189,778159}
{559996,318378}
{-493883,400488}
{-178040,334665}
{3190,279207}
{27657,-458770}
{389560,-624997}
{53916,-550337}
{-821115,852293}
{-843971,164448}
{265609,-717490}
{-34092,987346}
{-124615,577381}
{-574021,-416926}
{446046,-167596}
{647399,-367567}
{-564927,-368124}
{-390529,-302250}
{-653007,-99788}
{-590393,724382}
{390685,-422779}
{-374911,928288}
{881628,839419}
{-332316,-516040}
{426844,-861639}
{-972234,-992012}
{702127,-312340}
{215931,44526}
{-893983,89822}
{-307009,126849}
{-150991,-754663}
{-691753,-417549}
{710364,972970}
{-961576,826337}
{-93778,-474721}
{-212397,471824}
{-505051,-893772}
{-616754,-556195}
{-505389,-288051}
{-618558,-834238}
{-21786,-530018}
{-290686,-165562}
{-13530,-731173}
{678029,850806}
{283142,32138}
{283697,-186140}
{417690,-986228}
{216790,883669}
{-627672,740437}
{288539,821322}
{-546282,46495}
{792489,-444389}
{-160377,-494026}
{101859,233160}
{-191356,592795}
{-558351,165222}
{-927148,141379}
{-330158,-36255}
{552193,-137749}
{980052,420312}
{-614164,-103002}
{-150001,791070}
{592548,-786504}
{-897327,855421}
{-894384,558661}
{-477999,-137980}
{-677667,-893372}
{894867,835146}
{265019,780552}
{792809,-274878}
{-955487,54754}
{50105,-195786}
{943973,687530}
{-867863,489161}
{-619739,758746}
{214715,579134}
{-50538,-931754}
{931308,265702}
{-305011,-776605}
{267629,818106}
{763837,189070}
{-368144,214227}
{579263,-539486}
{-566864,829210}
{-515305,-497749}
{486094,-370404}
{-120906,-183221}
{156398,637136}
{-543960,-70433}
{541436,936985}
{776133,951675}
{632090,478898}
{60346,-112505}
{777097,374545}
{-185415,-805037}
{77591,-299048}
{305377,570654}
{691141,486010}
{21107,328768}
{-737067,-837590}
{-821312,862354}
{470002,-14909}
{-794664,515731}
{780618,-530804}
{-702759,932807}
{-127595,379671}
{374999,-320399}
{553105,909480}
{-145082,-491324}
{527230,789001}
{-844679,-712647}
{-638009,229790}
{-863408,-771666}
{-618412,-658204}
{-896776,623977}
{-173590,-342795}
{-342287,-452255}
{-858852,709909}
{-64486,365825}
{-703004,80262}
{795212,-75912}
{-558763,925534}
{-749718,905418}
{601465,760479}
{119330,331767}
{490989,718711}
{501229,-776470}
{198650,289143}
{-264158,-925985}
{-617672,278459}
{919528,809197}
{-469088,-501743}
{-337907,85099}
{912185,384371}
{406845,-136145}
{573071,636356}
{-790345,660149}
{-450856,293904}
{159483,-409875}
{709775,-253988}
{-263626,876578}
{-179896,107723}
{-977287,-710736}
{669157,-387585}
{-946430,-386016}
{23340,-767669}
{-301520,848394}
{126159,95975}
{-959969,-84095}
{788999,245105}
{-954186,316642}
{339930,601343}
{-788960,-683645}
{704279,513623}
{-665855,54092}
{982898,-218797}
{159618,-601230}
{13209,-233400}
{320675,109237}
{809768,465464}
{-734938,929527}
{637420,482014}
{-323665,-613787}
{723172,767928}
{-653976,868405}
{733992,-671580}
{207345,-752272}
{528395,134338}
{885344,221048}
{544014,-344537}
{-757667,211240}
{-827907,919126}
{-866824,186067}
{-926334,692482}
{-156962,187789}
{-180987,-467189}
{422991,-589094}
{909799,390182}
{410453,-703802}
{99088,-238742}
{928957,-122225}
{800955,-25966}
{-777959,-680272}
{-572882,-543776}
{-354198,-518376}
{-584999,-968461}
{-28478,270811}
{813690,-130476}
{-971361,-634935}
{585908,767230}
{-911656,841313}
{594962,517408}
{36457,250155}
{462840,653907}
{927877,-137383}
{471269,521211}
{-39061,-733443}
{854045,-25834}
{466673,768736}
{289234,-566293}
{840427,984146}
{553562,-313084}
{599769,260003}
{236827,-32166}
{455858,419356}
{-303280,-594102}
{349336,-868587}
{-685981,-1259}
{769826,-348173}
{141957,841825}
{-630225,331263}
{-920041,661439}
{-166038,722801}
{562984,757771}
{716739,-587889}
{579735,447626}
{93053,709946}
{494055,13734}
{-690598,991331}
{745427,542035}
{-252063,380782}
{-100237,-764366}
{-801908,738195}
{-459903,768201}
{500118,-306465}
{66916,636952}
{183696,-405150}
{-799551,-359086}
{-730520,-903660}
{-915420,-684732}
{538779,135968}
{645745,551637}
{-419315,-177034}
{-696801,280743}
{-960769,846619}
{-151577,848932}
{982572,-749853}
{-939115,-652318}
{-894509,-995075}
{729454,-204615}
{-441812,153498}
{-714135,56108}
{638634,-953722}
{-626930,709307}
{73742,544492}
{930743,-9249}
{22093,402503}
{-588035,-900316}
{25766,205458}
{-6554,933304}
{682792,-953899}
{-208176,956222}
{-640864,-813274}
{-734521,952357}
{863847,26661}
{480477,518726}
{-17789,-764643}
{504249,-188031}
{-103469,-15261}
{323634,-112062}
{-509195,573103}
{266359,37328}
{-398818,100585}
{27965,904037}
{861995,588598}
{403624,71783}
{-437058,855738}
{95525,243689}
{-411635,-885435}
{-860751,-326698}
{23751,657362}
{602093,615970}
{267075,867329}
{-18196,-733291}
{63154,734446}
{75326,800399}
{313425,201954}
{127095,-952243}
{-511434,-721062}
{-689501,96112}
{-97097,-664274}
{-421052,607547}
{-505091,161386}
{838626,-104378}
{166117,363225}
{-353484,481057}
{925072,978445}
{576148,89647}
{556498,-825538}
{188484,980256}
{-293575,-792493}
{-621926,321250}
{203202,599754}
{-518441,940105}
{-319927,-576584}
{-30104,606319}
{-457151,601151}
{383440,857711}
{760047,-327715}
{65572,688514}
{370438,862460}
{887577,-850891}
{-276611,140576}
{-130704,-930317}
{-178752,270489}
{631372,-757707}
{-815401,-291889}
{771386,186746}
{-787169,-30703}
{-407268,-919247}
{-346067,990594}
{325218,101624}
{-970876,103160}
{18812,-30664}
{-464789,752185}
{821456,-414997}
{25135,-320368}
{-364293,-116281}
{817938,-705630}
{-546284,165624}
{-697867,156405}
{-648151,587892}
{546623,386113}
{-279007,-13701}
{765310,736545}
{-92184,358461}
{-478199,571776}
{871344,-97140}
{524683,804390}
{477614,322772}
{-732357,429314}
{-546994,-352504}
{777085,-960405}
{-978873,-816389}
{901455,-37052}
{644063,-379007}
{-906238,378579}
{-612676,445087}
{447235,-393395}
{835915,825031}
{-871947,519267}
{141298,344890}
{-242319,-852549}
{-34634,-92127}
{451951,361721}
{-690556,-928160}
{718207,-650518}
{622952,-204120}
{779482,864218}
{-96041,-530}
{-628048,-743243}
{121634,-122052}
{306075,-675211}
{809081,-171420}
{961924,599909}
{-815986,598273}
{564414,34746}
{708596,-998817}
{-925355,517825}
{-577428,-139073}
{-642151,917132}
{-936154,-15517}
{428989,1450}
{-937954,358940}
{99212,162823}
{-947463,181451}
{-940697,438305}
{857653,438625}
{428660,-469534}
{-481307,818388}
{618977,673769}
{456561,-96296}
{-944895,-882081}
{-457757,-802172}
{281307,435076}
{854853,157262}
{266456,203824}
{630346,176557}
{360550,361751}
{-401533,372883}
{235666,757283}
{355494,-610376}
{836930,294260}
{-956152,-12294}
{115316,-488869}
{756830,-31983}
{552750,-934490}
{-370280,-819210}
{117835,817869}
{-172945,-628630}
{29193,220157}
{-411410,-244950}
{-485568,790887}
{-436243,-359777}
{-735103,461775}
{-157138,229828}
{-375975,-266801}
{-512939,-558796}
{-336819,-45976}
{-48402,-793454}
{-61744,-294867}
{444209,-523979}
{504410,-803195}
{-785237,-455020}
{-117718,-710133}
{617252,209788}
{-603379,-739299}
{583691,222749}
{154091,-180421}
{-690761,-296112}
{690154,-375217}
{-169327,155102}
{552057,-954702}
{-689661,-678878}
{-938754,-463319}
{-987927,-686379}
{203684,-258818}
{-571200,-126613}
{691235,-773744}
{-850566,666107}
{831079,127429}
{-303796,-813778}
{-742982,283493}
{-481663,-909926}
{-355171,-616791}
{760672,-743223}
{-282233,830967}
{-964311,-572421}
{154879,-316127}
{24656,738225}
{925500,535545}
{-28588,-129509}
{651212,-347128}
{-526703,382288}
{607317,978735}
{228827,-885516}
{288003,-879382}
{850047,117296}
{-157822,-219708}
{-135310,-88668}
{614016,-235404}
{44647,-986655}
{830947,260590}
{553542,480480}
{866249,-672704}
{-495966,-47339}
{961340,-358698}
{653263,920171}
{920162,444997}
{-291765,-135272}
{434038,-219485}
{-60467,-347623}
{-96824,-198509}
{328825,765077}
{549895,-423813}
{-608140,507435}
{18056,11609}
{-421081,-951034}
{-579742,361197}
{-907482,-603924}
{766146,115594}
{85280,-940635}
{522945,-875331}
{226930,696384}
{-853697,-73307}
{-891873,648396}
{231857,148823}
{755413,662143}
{592179,-172027}
{-658408,-868132}
{-995609,-867935}
{644727,986024}
{-309310,-291701}
{-602171,-709796}
{-468189,-491866}
{-648365,-782159}
{450245,-955001}
{585347,-327003}
{-85092,-321992}
{-277755,-746743}
{-885846,-825246}
{-15538,-359044}
{-912160,744328}
{-41917,-838066}
{-517671,-119314}
{-653196,202471}
{678254,505107}
{350977,580072}
{-327291,-761839}
{458859,-345056}
{-490291,-450042}
{134369,-542871}
{599673,-792056}
{664001,509656}
{555988,816763}
{-303610,-662288}
{320652,-492230}
{-63507,-669028}
{445169,604506}
{444176,268577}
{365060,-333715}
{573659,889815}
{-895133,555112}
{621912,-348143}
{160024,240573}
{-196158,295828}
{-65669,-739365}
{603209,-590692}
{68575,-515829}
{286277,290380}
{-630720,898653}
{581390,232193}
{605668,483444}
{419366,443152}
{-716606,513379}
{-708959,806583}
{28476,456766}
{728054,-533163}
{111137,-648404}
{678610,470940}
{-871863,-604602}
{770656,294762}
{-267270,-844074}
{949210,-272261}
{973067,-329439}
{-994673,96893}
{-294416,316837}
{-144393,294302}
{779160,-344483}
{-465157,-74074}
{484385,227154}
{-87303,-929781}
{746942,316989}
{640320,-365923}
{677678,-426260}
{-507536,-875327}
{137965,392009}
{-896054,-372548}
{-421230,-332533}
{136116,605903}
{-558531,624671}
{-373772,652085}
{-710353,-910520}
{317406,541583}
{-524155,613991}
{-918174,-319146}
{623240,-366437}
{-469490,-160912}
{932230,745370}
{-813176,-394449}
{-994299,741417}
{-609314,-804074}
{216590,-72176}
{441602,-992668}
{-598500,-342696}
{-368442,-614510}
{807690,643671}
{-275833,144394}
{861588,618834}
{205809,122869}
{877970,-594162}
{-623367,-902912}
{-464432,-808355}
{-749215,-170543}
{-301243,-696270}
{-370833,-884206}
{-763473,-703322}
{444445,-910181}
{-539736,160485}
{609671,903468}
{-309004,-943976}
{-653186,-170621}
{-447232,-568503}
{744553,50484}
{-474246,995807}
{-98497,-759605}
{447328,-838335}
{-983486,-686599}
{453624,906207}
{263592,-579738}
{462218,-47387}
{119448,714796}
{888677,30884}
{653588,-180905}
{710578,-713412}
{-761041,-542051}
{549084,839975}
{525085,560498}
{86452,-194072}
{742756,-836595}
{-656470,174104}
{-176467,447972}
{-374248,136606}
{79893,-868453}
{126914,-478652}
{646639,157800}
{165534,975991}
{816240,-95220}
{-717063,-819765}
{-142832,-336072}
{-466119,689367}
{669836,-211988}
{-784746,485748}
{-729791,-719974}
{550919,-840614}
{-545548,358366}
{723657,193138}
{-482866,902068}
{520388,531996}
{667753,505473}
{-434624,-439381}
{-671767,-96738}
{-373818,589844}
{-910184,218974}
{163340,-537327}
{459821,632190}
{-549327,-207431}
{-426668,706578}
{-741123,-62705}
{-823813,-154075}
{-133793,-153994}
{729128,714815}
{303579,575673}
{-210034,-780608}
{372047,-13440}
{737942,697006}
{902975,-928954}
{-437654,961416}
{-863946,-652423}
{488377,-522540}
{-656378,592355}
{-306074,662773}
{879501,-513835}
{433229,-615007}
{-489051,99989}
{145487,535152}
{176814,-639505}
{591811,494146}
{-778757,151600}
{-977962,799951}
{-527584,-993405}
{-561625,334014}
{189369,532879}
{-13907,381287}
{292604,-411410}
{-219836,-169602}
{510555,-601923}
{-654074,864479}
{-271157,660969}
{-21791,438956}
{-465985,-64515}
{558365,707612}
{-503593,772382}
{-61576,722022}
{781686,97647}
{281316,135916}
{-857007,-422254}
{-347367,-608457}
{351544,-330243}
{155772,279376}
{193875,901294}
{-512241,346083}
{-984259,-248186}
{924355,-855047}
{736486,-697157}
