{276110,-958760}
{-421593,739629}
{307719,90511}
{-755227,-267643}
{633414,-46338}
{32294,554713}
{-772849,-756101}
{789735,-22317}
{-183527,267584}
{-415961,-116796}
{-752094,930527}
{327517,20291}
{-475716,-868740}
{-560266,-105443}
{87845,-510109}
{781523,128755}
{902601,88670}
{-440551,-560740}
{-449772,699964}
{726435,-775218}
{823884,747159}
{-104409,-272762}
{232644,-106833}
{352296,-16216}
{-668927,91956}
{-347351,820621}
{-699461,92911}
{277838,183543}
{549085,-41368}
{820303,882748}
{615502,-104113}
{-262167,-259693}
{-780714,77569}
{-559844,-443686}
{455773,-722199}
{-441725,872331}
{-354944,-162803}
{746329,746693}
{-72129,-366627}
{526633,-302389}
{496468,-435410}
{-796648,-352616}
{452692,504530}
{-980557,-403726}
{809058,547746}
{-649078,435716}
{182243,574002}
{-947162,-16222}
{293348,536941}
{-367727,-379414}
{-964371,-714836}
{-297802,317426}
{-722089,-180745}
{-196609,92372}
{-455803,-606227}
{-98263,-365094}
{629580,-105}
{791591,-336225}
{781962,-737887}
{-206621,223622}
{-475983,818376}
{57827,-569943}
{614122,-916596}
{-354117,-622496}
{-702223,499503}
{-520620,286772}
{-442287,419344}
{635471,-96118}
{84331,784046}
{-343741,-174289}
{567157,-707247}
{891073,-423470}
{-470842,124106}
{277200,849542}
{-472536,886895}
{-948850,-737960}
{-934506,693839}
{912992,791608}
{-477511,919923}
{865595,-517376}
{-784865,364897}
{570860,-818550}
{520322,188401}
{-725456,-20850}
{485364,975207}
{-619816,-397003}
{-302666,502909}
{-178817,23195}
{-180266,-62744}
{121029,-350020}
{105237,629021}
{983281,-527653}
{-920060,385498}
{306671,155701}
{-617926,296096}
{-715895,797423}
{-225883,684286}
{-741461,25262}
{91225,195890}
{341154,61648}
{-263401,319587}
{-229647,216408}
{689398,681315}
{-831797,-819952}
{857404,-923092}
{57041,482561}
{121137,741271}
{438993,760503}
{768565,-309466}
{110876,882784}
{556878,-205565}
{-79835,-964854}
{566753,573102}
{-873298,-772061}
{-771112,-12223}
{-834750,-430999}
{-408314,-120025}
{-303337,-319464}
{-603906,767389}
{-106044,-657979}
{-657186,296592}
{-805242,561917}
{-618983,-786458}
{383865,94045}
{-513419,829868}
{253878,-676972}
{-229859,578524}
{695102,8700}
{-467582,919769}
{929444,367675}
{-92824,-39157}
{927088,787367}
{865773,775763}
{-803565,495934}
{-934093,-369326}
{-310959,18479}
{720318,88362}
{975432,716687}
{-647169,581943}
{407546,-533263}
{23542,-392969}
{-798758,-860530}
{963360,880544}
{644881,-89857}
{392769,-533459}
{-152756,-954956}
{42988,-411180}
{-943207,-723853}
{-290466,312354}
{524224,-340573}
{-439738,280401}
{-675637,-968317}
{66977,-436607}
{-307419,56657}
{-965460,-319441}
{-930780,-393914}
{197114,347468}
{916151,-245921}
{946156,-959007}
{-933580,208697}
{466097,-738790}
{-73865,642423}
{781784,947991}
{42156,-970807}
{85172,516107}
{-43313,875711}
{-325349,-129760}
{-280538,-259485}
{20760,557151}
{830721,652449}
{-198436,-362065}
{979344,-35360}
{688145,584337}
{831995,239426}
{-294763,-416272}
{744643,-358936}
{-711031,897027}
{-634159,672755}
{668414,-110185}
{886192,230771}
{215513,-824294}
{-275155,-204851}
{469905,-663720}
{333878,-535448}
{-457241,-623660}
{981950,-442494}
{849734,335119}
{-216724,347260}
{-899498,-998245}
{272272,-781571}
{861217,-993724}
{-504944,-795502}
{480145,-572083}
{-234075,149456}
{85755,856733}
{87463,-253216}
{-412544,717113}
{973055,945494}
{980972,-66363}
{505387,-485098}
{281026,-484625}
{590257,635909}
{155654,15489}
{733632,-267078}
{520165,-867991}
{-519872,-364488}
{-789700,23756}
{292717,317617}
{603033,-644343}
{954823,-906300}
{-809891,872095}
{-190494,-245195}
{160361,-240877}
{445169,218074}
{554717,-48454}
{787683,976675}
{-686813,621004}
{419767,-270612}
{-449092,-328677}
{318877,-905745}
{-205558,196469}
{-788986,-885596}
{-693372,228134}
{337119,-908768}
{-344325,665568}
{57074,-30748}
{597385,-701251}
{-970298,-950998}
{-272116,345081}
{-599008,-923304}
{201724,-810432}
{-874746,562776}
{-767470,501663}
{201521,-367708}
{928836,752166}
{-675954,593487}
{887628,46170}
{687744,816013}
{639410,-946812}
{-864142,251726}
{-774929,974654}
{804299,-293854}
{-929821,150766}
{-267681,590843}
{-201321,-678942}
{124985,297032}
{-121397,315549}
{-790429,-135649}
{-839163,-541806}
{971164,895096}
{400178,543757}
{-827114,-860166}
{-290111,954499}
{34060,-697990}
{532373,-177995}
{-99313,406658}
{-942446,-100437}
{-302623,-370091}
{-596892,889160}
{-566946,489439}
{325431,-790652}
{250966,-70447}
{20680,143138}
{-80585,-58469}
{498260,492138}
{191437,22182}
{294576,-730835}
{-697666,237078}
{219709,-419586}
{34871,291012}
{-256974,175544}
{-983947,916089}
{429919,320087}
{-788955,446685}
{772111,-463553}
{-953291,-529871}
{246860,162173}
{-476489,-855782}
{405835,108021}
{-820839,-908986}
{-950835,909113}
{-89840,341820}
{-570315,-368725}
{543002,215104}
{403551,108592}
{-867462,-650501}
{551199,700076}
{301130,-659793}
{393631,-510254}
{-961702,-382421}
{694445,574122}
{-686741,-545808}
{722002,7329}
{655774,381259}
{-453351,-97508}
{-245894,-524946}
{-844706,-641497}
{-405772,-375423}
{-293563,856162}
{-294268,-107594}
{93369,605734}
{-809754,-993114}
{-623826,536085}
{884921,27745}
{-133228,573033}
{211658,157715}
{934999,-522525}
{452846,-245536}
{300541,-850856}
{393761,891899}
{971589,-405806}
{526013,623134}
{139791,716741}
{-181620,-893671}
{-925332,-382884}
{-83312,-961391}
{-516689,-12647}
{-174713,928036}
{369528,-39809}
{-804392,-591780}
{-896109,-814133}
{-219975,231346}
{642497,560483}
{761149,628162}
{-852619,188286}
{582354,-729132}
{-487163,-402920}
{950383,-754237}
{-303220,961219}
{313170,-187001}
{325293,718475}
{-306355,-882779}
{-542944,223304}
{-224385,632678}
{239875,521602}
{30298,-73747}
{881207,893713}
{-264528,-187042}
{-346696,713261}
{807651,330524}
{704103,-994393}
{-24762,158535}
{-181167,491893}
{474474,63483}
{637604,-68556}
{556408,-528951}
{679614,-593153}
{-875250,-356358}
{-514503,-26339}
{496320,840901}
{-383510,407452}
{416933,732164}
{946630,993668}
{574817,-443139}
{-320329,-778693}
{996968,-811930}
{4300,569235}
{-60141,-215106}
{-779928,301634}
{-611992,-288397}
{353016,98656}
{-360181,-219261}
{615085,913088}
{651505,642022}
{600284,-193424}
{-176889,622575}
{-549587,672178}
{-995006,757198}
{798137,794354}
{-953147,-875827}
{530068,-217282}
{-550929,-837378}
{626058,-330136}
{-476330,759764}
{913919,-224493}
{429514,-293943}
{-874543,-385969}
{-620411,432918}
{-569209,-332051}
{546502,789850}
{-237228,-975507}
{-628195,257973}
{685711,-488035}
{982656,-342875}
{388774,721885}
{-27638,-678162}
{323502,753983}
{216639,42563}
{700817,685924}
{-271838,-908123}
{-944862,591273}
{-178134,821713}
{-699991,-94591}
{-216899,842975}
{-301465,928904}
{659289,490471}
{26534,-726115}
{157290,-774421}
{548893,66667}
{-818341,330934}
{-468976,245959}
{-716778,263274}
{722889,-573347}
{200643,-779281}
{-795711,44050}
{176630,-92152}
{-702664,971050}
{602698,-557834}
{-764507,276048}
{-929725,536527}
{-768500,553290}
{-729189,-233319}
{-874965,996401}
{132839,295617}
{-284370,393505}
{605648,-477242}
{-273630,369938}
{329611,374466}
{571836,585753}
{-297325,-825925}
{-133440,742383}
{-429376,620281}
{-341664,637813}
{483623,-835966}
{-386844,-479106}
{-149367,-814566}
{-818327,-22227}
{-256388,-843439}
{-188975,174606}
{660820,-369096}
{327171,468295}
{-640463,86545}
{-28662,743761}
{456222,-417732}
{-514142,-427198}
{325110,-678858}
{-893456,-169435}
{-166850,-556759}
{-63938,341814}
{847813,250206}
{512510,-573004}
{-589292,761779}
{986193,-392464}
{-496611,343887}
{-443285,462841}
{-88851,-141156}
{-81651,-894190}
{429829,324438}
{-656862,-429570}
{-443675,868088}
{-417324,259669}
{-850372,-341001}
{-635377,-940792}
{-341941,-914016}
{-83416,-390055}
{-471100,455585}
{648933,-411114}
{-113502,-40973}
{576751,481761}
{-422697,757779}
{-145102,-819300}
{-299016,947635}
{-60019,414177}
{570681,-696080}
{791916,-349219}
{-423394,954744}
{-727834,-982766}
{-777765,-727104}
{476112,928410}
{-798218,-676060}
{-732232,907856}
{996998,-559524}
{229628,731329}
{-335934,171665}
{-122576,732797}
{413474,341708}
{-43302,183213}
{664661,218256}
{505008,736804}
{767046,327916}
{-242069,168194}
{-745317,678769}
{-531290,-805234}
{426964,871349}
{935558,-348784}
{-950834,-34109}
{-730152,476345}
{-622738,12370}
{382005,479808}
{38923,32213}
{-125640,-33476}
{-502887,541369}
{-996386,557162}
{975693,-921560}
{-399182,721541}
{-239164,-405226}
{432974,785490}
{-80609,-560610}
{-692149,-758853}
{-535910,151979}
{190374,516513}
{-818912,-390410}
{872977,-758514}
{364360,-288808}
{567273,-787731}
{-928999,-372631}
{979426,853182}
{-468704,-84629}
{232801,-343644}
{557714,306806}
{883003,579830}
{747558,-563195}
{979934,-999713}
{-217766,567078}
{-59325,-268025}
{943919,705607}
{-472295,-265432}
{-301803,979199}
{-156056,-950667}
{464664,-255443}
{-383287,390528}
{-664498,353742}
{414863,251852}
{974421,54000}
{-525209,-995225}
{410169,48816}
{88949,988339}
{-550344,35209}
{17436,-571682}
{-420341,924256}
{-547191,-712484}
{170566,5325}
{-604416,41286}
{11971,99309}
{126585,173032}
{849929,-129058}
{-152477,586297}
{626163,408021}
{723659,250463}
{-405489,-108499}
{774838,-61488}
{276887,887729}
{285444,598900}
{787502,-39735}
{-947197,549796}
{-173583,302211}
{-115320,-309966}
{-808463,-567713}
{86749,-888608}
{-826998,-804108}
{-874095,-803313}
{167964,157073}
{-506079,-725520}
{183184,95403}
{-580405,337813}
{342333,-9165}
{53226,-829718}
{-711107,548164}
{555333,-802296}
{713025,356957}
{666237,898766}
{-628707,666425}
{918037,634977}
{428263,-207950}
{-60413,-917212}
{-189993,393719}
{-335351,-505621}
{-673882,267479}
{-982054,226538}
{678912,856870}
{-415700,-375816}
{-654487,880951}
{-658433,523418}
{-782037,-112250}
{-150150,-165763}
{-517449,201149}
{636485,628762}
{-839150,949343}
{495977,654311}
{-945923,-902363}
{-333423,971281}
{-379916,751347}
{-219902,-391098}
{-868851,-755352}
{538434,-339230}
{869745,669431}
{-650729,-553183}
{-859004,238005}
{399825,344885}
{-811317,346806}
{13340,-805568}
{-848651,-906025}
{463532,-801666}
{570825,-735996}
{831837,373702}
{-744724,-920266}
{-339493,-961288}
{879881,219026}
{-564497,812410}
{-104011,837230}
{-686,419318}
{-146990,-348562}
{-962992,-188166}
{852471,889262}
{892081,861272}
{-158642,-183680}
{-623390,-173285}
{233022,-813444}
{-204908,360717}
{943574,849225}
{468541,132778}
{-182820,512975}
{391088,-365360}
{491543,828368}
{-63628,-879334}
{-49167,-85856}
{962538,-124473}
{711350,331175}
{-48086,500902}
{-522992,-824306}
{425123,-19308}
{-775704,-31598}
{-367828,691480}
{-122208,-708070}
{260907,27855}
{324739,152146}
{-859984,-122230}
{-703925,334054}
{-173199,45712}
{-719537,306733}
{-25241,-541359}
{-294047,-787694}
{-600470,-45709}
{693079,-335032}
{887903,454537}
{-922297,-239373}
{178951,44397}
{-880897,504352}
{-867842,90586}
{813639,753841}
{212327,-376316}
{552904,-495467}
{687110,-551133}
{-775593,-223401}
{594091,371531}
{655928,-936624}
{-440093,241156}
{423988,704840}
{831546,-578720}
{-792504,343755}
{-61189,-607520}
{-722392,309825}
{-135718,828469}
{75738,352415}
{310800,-288062}
{-107067,-926602}
{74057,-841562}
{616507,864674}
{117202,32978}
{-821614,-674577}
{61158,267477}
{-305136,171226}
{250462,-387723}
{970690,-814642}
{338144,-948307}
{-360019,-669347}
{803673,-835316}
{82126,101116}
{-49935,798680}
{25484,-489507}
{-947695,670475}
{-710053,-518629}
{178318,558346}
{-316913,-534059}
{448516,-782870}
{916265,710926}
{289579,-839771}
{-998012,-628009}
{-243505,419587}
{-339097,-557252}
{-442149,92752}
{343290,916647}
{-33183,359448}
{-620502,-434146}
{-98478,-262142}
{-640192,597693}
{225632,874253}
{-992495,600645}
{65602,-230705}
{838707,-237697}
{-883867,-339836}
{186018,451447}
{566398,-417985}
{-122239,-127285}
{-69956,949601}
{470041,-15594}
{-762141,-981535}
{912150,991236}
{-334876,818884}
{623552,842389}
{-502420,-915039}
{-313050,9529}
{-562360,-482456}
{27873,86543}
{-262848,909360}
{-805809,-489514}
{750165,698577}
{-615727,-82165}
{319838,261305}
{-558026,-52892}
{266963,-189786}
{33398,121849}
{381406,508244}
{-931804,846398}
{343153,574184}
{604438,-595526}
{-172052,-75662}
{-164664,405963}
{-663904,763462}
{-909077,30547}
{435019,-996196}
{55047,-567289}
{-424565,-875581}
{834822,471778}
{846437,-292450}
{194495,-479726}
{-812661,-111198}
{-646998,-530719}
{717536,967338}
{-406506,-689284}
{231597,378574}
{-35969,591792}
{-916292,412005}
{-101154,-6183}
{171917,672551}
{777628,937930}
{285683,-786246}
{476891,41759}
{558892,-293406}
{789185,514266}
{287939,334762}
{855001,-339906}
{-458327,-882831}
{-771226,249617}
{726026,267596}
{-29891,948405}
{766688,-220643}
{645508,-261348}
{216679,359538}
{-937055,-135596}
{748900,-668335}
{839187,95532}
{953815,323627}
{-709484,-609487}
{513842,-32043}
{120538,-611295}
{926500,-927396}
{-188775,-295934}
{599918,976300}
{882221,41314}
{990460,-375238}
{-636973,694613}
{851855,-828663}
{575545,-346608}
{929289,884098}
{855495,574239}
{181299,-413015}
{177868,-936554}
{337770,-386769}
{333516,644057}
{-845037,194761}
{-431176,922626}
{-333871,997029}
{-23753,163276}
{158803,305571}
{67619,23498}
{-590916,-380132}
{-10149,-628301}
{-15408,275767}
{-401429,-844048}
{-42114,443165}
{-449341,-307919}
{-219731,-981816}
{-374114,211238}
{-934081,-407960}
{-134059,-836415}
{414820,151549}
{347573,-551549}
{355172,11053}
{-156652,931158}
{450962,182232}
{436785,-345604}
{-503341,-352094}
{-826824,342365}
{-819190,-57892}
{-8010,-593449}
{-159652,686196}
{-441974,-211187}
{-567324,273510}
{305389,-411973}
{891177,-483128}
{989575,-478143}
{-319407,-494026}
{700974,-209099}
{210476,695429}
{-549646,63885}
{-818535,-158077}
{-475008,451153}
{852617,602684}
{278273,-169454}
{653860,-443596}
{-787954,-733958}
{-584989,169379}
{854502,288603}
{607659,315459}
{-535230,-485851}
{-737891,267036}
{206360,132342}
{-136969,733553}
{-265633,-960352}
{-415396,503756}
{-399994,461433}
{-757539,127319}
{62002,199114}
{738703,334556}
{-421140,323782}
{-79836,-520031}
{561843,714590}
{-128612,765637}
{47704,54758}
{-522461,616511}
{-832246,-421355}
{318773,-34510}
{-259809,-335022}
{452625,-203613}
{372434,510207}
{173547,66650}
{-539911,-544994}
{340485,165334}
{-14127,262179}
{-861100,-591313}
{-691981,-497552}
{336886,677573}
{137867,728865}
{982122,-51165}
{953923,102903}
{-794662,-985639}
{373426,141688}
{581505,-392433}
{-696335,418091}
{109649,-261039}
{-801943,-595929}
{-822418,343095}
{798751,-589247}
{-232735,402200}
{-859701,877686}
{-313889,-233190}
{678602,-80443}
{-783944,72765}
{886885,-406948}
{871287,4140}
{-233041,-263449}
{205271,-108936}
{-246537,-543177}
{-293738,-126147}
{464647,-797590}
{-585072,-871475}
{-94547,-218256}
{-65464,635872}
{-852783,-282781}
{601969,-160025}
{415337,445930}
{-516567,718413}
{-815667,785302}
{423356,909693}
{-453698,-2236}
{387344,-854667}
{574428,-335179}
{47663,61901}
{-235404,-690574}
{-116907,288683}
{961988,888811}
{249260,-940245}
{-963451,-259119}
{-617588,-109420}
{769732,-405411}
{-458303,-317393}
{-12141,-482677}
{-453951,98622}
{-363845,319780}
{-822935,834563}
{-239505,655679}
{725966,-86107}
{728198,-350090}
{995829,435705}
{-712448,-655518}
{-208242,100836}
{778572,-703691}
{-717640,-387891}
{-150433,332737}
{-327168,890595}
{-947361,-797364}
{426666,951158}
{-669951,-824012}
{-397814,-487278}
{-863963,-777892}
{-729222,57246}
{-246351,-793053}
{-845826,-665884}
{-961331,-254873}
{-214816,45609}
{-849706,-799958}
{-831467,942405}
{-478203,-314030}
{-923077,124078}
{-798259,-261447}
{119276,-474269}
{427577,987103}
{453673,45658}
{939331,69396}
{651350,-984725}
{-769095,-373976}
{-707031,380099}
{-933684,-186372}
{-124374,652066}
{908284,712844}
{-708878,-183833}
{641117,-456003}
{-820529,-940520}
{776482,-318793}
{331049,507300}
{377436,836192}
{-872814,572262}
{-682924,661552}
{80606,77008}
{654112,14190}
{-10738,582763}
{787704,789231}
{637447,901985}
{-508702,-35192}
{-263432,199610}
{-929559,-856658}
{-262044,731888}
{503676,-909296}
{737786,820133}
{430613,-162741}
{-942893,119940}
{-321401,870109}
{799586,49688}
{967880,-739309}
{877011,664579}
{-772773,-413600}
{621431,-554547}
{-880095,157101}
{300513,311579}
{-950675,-243746}
{-288405,997904}
{-755279,-523206}
{-763906,-531474}
{317158,-565736}
{697306,27631}
{-874570,-437385}
{498773,-352495}
{449151,236706}
{926675,-549338}
{8819,-314241}
{297327,827903}
{-309288,-590073}
{550919,-139491}
{-357934,-156070}
{-325839,-306154}
{623306,68043}
{295968,750432}
{208424,114511}
{-947386,-675735}
{-373050,818765}
{920510,-904956}
{535131,-135150}
{88090,672959}
{21163,779875}
{-876883,-658918}
{-113477,-628057}
{234341,-354535}
{-606597,568359}
{-131555,324048}
{-52839,46155}
{456002,-852325}
{-497116,-349795}
{681004,-977805}
{300641,373842}
{428151,-179372}
{-901677,80352}
{-739545,218416}
{419097,-933313}
{-539185,-389263}
{454834,410298}
{-266270,-930318}
{-512462,138893}
{-551036,-12358}
{-102995,-522942}
{534110,-153422}
{-42928,-865305}
{-909370,-136912}
{-512124,-18539}
{453812,863806}
{-771515,-462385}
{-839463,812261}
{-604453,-303496}
{113559,128768}
{99150,257100}
{248639,891222}
{-459722,57656}
{-377116,-435307}
{924160,-508180}
{409434,-743079}
{174142,670949}
{540492,-962689}
{-793789,166661}
{-650799,840190}
{-4642,-61054}
{819308,-567389}
{912552,62587}
{-914509,-335873}
{-370741,413351}
{325038,-69374}
{632826,716753}
{-812419,912646}
{-973287,-235818}
{-470060,91559}
{-878776,-223096}
{-959813,437433}
{602790,-760286}
{745323,-83652}
{-584195,-698773}
{357346,-250673}
{103616,641726}
{-289698,993286}
{-405931,517255}
{-812350,214796}
{805473,861466}
{841740,484442}
{745523,341047}
{831631,-470501}
{596711,545921}
{364011,-610380}
{311087,172683}
{82322,57075}
{399559,994089}
{-863659,-185733}
{-698744,749050}
{155499,984121}
{-850276,-194116}
{624746,-21226}
{450629,-59269}
{-99888,-976245}
{-553384,-777746}
{-485862,63223}
{527257,233478}
{-550322,990464}
{-784639,651883}
{-26073,-345217}
{385518,46653}
{-557829,-21853}
{-30229,-565254}
{-281576,-219195}
{959249,528588}
{670272,-428667}
{222130,-382793}
{272157,761905}
{687994,180081}
{868455,875535}
{520032,-933274}
{-587765,-128939}
{-605141,575083}
{-695078,-767321}
{-602798,202409}
{-915123,-569629}
{809871,-367438}
{988643,-614007}
{-720760,828781}
{-218247,-892536}
{133746,-135799}
{989867,783030}
{-571734,23117}
{-986753,-126971}
{-379455,-511947}
{-774381,-395271}
{191733,840663}
{700271,-233368}
{719316,-699840}
{790788,-338845}
{505308,-886376}
{-510207,325681}
{-26256,-294757}
{482081,814277}
{432579,-83793}
{-906637,485366}
{723329,-853635}
{-186575,913636}
{591441,-702442}
{850357,509808}
{-384250,714249}
{13092,540144}
{-701963,-578520}
{-978098,-234552}
{-767592,734041}
{-799165,164548}
{-484686,-10751}
{413611,-248654}
{843624,-664191}
{9926,-820886}
{-346771,838988}
{-500290,544794}
{198724,259046}
{963510,-425493}
{809083,820236}
{-993803,-20554}
{68790,-731140}
{407579,309105}
{469930,-597718}
{-777131,275100}
{-939845,492243}
{957741,870048}
{-390980,508016}
{796172,-259207}
{-250315,462178}
{-60871,449243}
{-474874,-538019}
{-226470,-746358}
{865765,-588168}
{-193336,627326}
{185497,6096}
{-700912,883631}
{774150,127619}
{-672590,884321}
{660821,-399467}
{-753958,90604}
{902925,480225}
{-655486,199075}
{761392,-859652}
{988975,413529}
{-126088,-598144}
{673509,-464640}
{423303,258619}
{-528431,315481}
{-546494,-564615}
{421755,-79962}
{-487361,163949}
{-719894,-757959}
{-155626,681659}
{875566,-200463}
{-528905,-513127}
{808306,7189}
{-661312,-75279}
{372493,784714}
{131853,-373188}
{-44640,-253226}
{-5749,-66400}
{-599683,-698683}
{244445,185922}
{-558917,926051}
{-320414,821795}
{193569,-71259}
{-73670,-732667}
{575595,-355576}
{439277,-981158}
{-207338,-167546}
{928649,23034}
{102077,226292}
{-987413,115397}
{-173094,-61901}
{-631105,-883575}
{-780460,-825042}
{179625,-777195}
{-523038,-357246}
{335207,-457750}
{-884863,859776}
{769128,-90254}
{-680330,225985}
{-946723,-36632}
{-867209,983918}
{-186371,952297}
{-742852,-198093}
{726822,515344}
{-895384,2458}
{387291,643732}
{763368,-897554}
{-497776,992771}
{832858,-411818}
{-256300,-765637}
{-192156,-595710}
{-656572,-567660}
{-523172,-734966}
{181330,978084}
{766914,-210285}
{-846822,-629675}
{-698244,-217407}
{442606,990694}
{-465274,590738}
{-215956,-192300}
{247015,649591}
{824462,-928541}
{-540309,374565}
{-341881,585309}
{82730,513167}
{-304259,-197096}
{608764,-928378}
{-464731,563848}
{-566442,177089}
{-878111,500778}
{244454,-324049}
{-398081,663459}
{230572,-43146}
{198986,-341363}
{546576,-150968}
{427416,760051}
{965253,-421760}
{561268,-780282}
{-834880,429057}
{-50686,750771}
{-787641,853089}
{552660,-831375}
{982692,-147541}
{-734158,-440964}
{-363231,61272}
{-303761,-767220}
{982883,-408599}
{807292,833327}
{471787,137057}
{399366,642181}
{-987774,829165}
{215813,458341}
{651352,-22041}
{398166,-130751}
{-22536,933117}
{-698720,-461759}
{-489856,231951}
{604246,-308279}
{-700853,350950}
{444570,-14208}
{365902,-569533}
{862511,-663616}
{-239634,-233374}
{-918673,145859}
{330947,-816250}
{-770442,45711}
{-298970,906460}
{242950,-357961}
{-993918,372920}
{-146277,778473}
{670266,842765}
{262477,515966}
{-884933,47116}
{-493743,163668}
{526488,573252}
{-27794,896790}
{377207,-433637}
{343244,-427895}
{260955,120947}
{-296281,116856}
{6127,873587}
{-812299,329581}
{-625882,-626723}
{-871046,712387}
{311722,808735}
{-876633,186975}
{25787,-179520}
{-463335,21781}
{-497348,6330}
{-932623,-166931}
{-275744,-249178}
{835666,-432040}
{-144587,-320853}
{995904,-195806}
{-852750,862259}
{-190202,822546}
{-297906,34194}
{201787,-826031}
{31777,-661319}
{-592272,-51829}
{-371131,795078}
{-917510,-907225}
{-884710,-123342}
{172021,799460}
{293264,218955}
{553278,-9580}
{157193,-970998}
{801256,-4823}
{-432508,57920}
{309284,-157275}
{-253126,-787404}
{263504,-932073}
{939016,88817}
{-233012,-114346}
{-287795,176669}
{-145170,779937}
{-499893,-964695}
{-321500,-40168}
{-958085,36771}
{-451433,815356}
{-638371,-919740}
{521070,-780087}
{156429,897916}
{-656749,-397776}
{-34207,-521317}
{-39937,448832}
{907557,219611}
{-454447,-267937}
{-457639,482699}
{740262,-787575}
{-738041,716789}
{400341,106929}
{-514034,790256}
{-189730,70493}
{243190,-456276}
{-362069,308953}
{430388,316917}
{-54436,-585840}
{345479,742765}
{454193,-698868}
{996439,40697}
{-765209,-801955}
{438293,706035}
{19441,138570}
{806639,-138979}
{-596977,209051}
{64446,206775}
{-320009,5365}
{913265,21115}
{-675753,686872}
{-118299,432907}
{444893,587571}
{545463,668105}
{6866,-603395}
{347471,-108451}
{-715812,20925}
{678379,344547}
{383611,505175}
{-461324,639651}
{-28058,194746}
{-509269,752960}
{777006,-105948}
{166523,828955}
{365215,548409}
{-891922,-434723}
{-961374,-295941}
{-914979,-365912}
{-718312,-553558}
{-460509,262216}
{-662872,880491}
{-619562,748729}
{559325,-546869}
{-227092,-763777}
{-958489,129662}
{-550809,335003}
{-574733,-15200}
{-713578,791255}
{-201078,-242842}
{899690,-842416}
{-807208,-465759}
{407875,741265}
{844752,-758330}
{885002,-183180}
{-18892,-531974}
{31295,-627418}
{-31972,90012}
{380330,-946174}
{358712,-258835}
{-159967,-651450}
{-389527,-918779}
{58609,-771261}
{337337,328470}
{-663461,119505}
{-863147,-664093}
{660445,949513}
{-540698,-304243}
{726947,223883}
{-402470,-428000}
{281618,-57080}
{-539493,987588}
{378437,-935386}
{-835109,3558}
{728245,514710}
{198416,-488107}
{-811644,78835}
{-410149,-193692}
{224595,310721}
{-673321,-4041}
{442399,-811840}
{575904,-291561}
{323966,610090}
{662223,-966246}
{847185,206479}
{-551916,-467599}
{-206441,-577599}
{113627,450019}
{558065,-352033}
{632755,-475116}
{-486864,479103}
{-701901,-659951}
{-8928,843417}
{303599,374354}
{-607835,908302}
{570591,277487}
{-657177,781125}
{-310113,765152}
{859946,-983062}
{-726602,147930}
{27941,333372}
{-820862,-878580}
{696678,-150157}
{-663700,-432924}
{94163,647807}
{507287,-719753}
{694212,-966078}
{-345827,156342}
{623853,742308}
{234439,-873410}
{407768,-235385}
{-969711,947844}
{-919356,-986650}
{-527108,-830874}
{-446216,-642132}
{429457,202809}
{325186,-16523}
{-566005,9242}
{-431999,-82239}
{431435,502581}
{144232,295931}
{751132,411158}
{442254,507889}
{-888762,-443520}
{-174314,810572}
{-868475,232591}
{-619939,739181}
{-863413,439162}
{286491,197483}
{380397,753469}
{-698929,-212861}
{-490554,-357135}
{634923,923687}
{-543019,-322370}
{-989608,-732831}
{340312,-897663}
{425586,-182924}
{740785,-665633}
{716249,-64401}
{-53374,908670}
{-107742,710195}
{507133,-332219}
{612615,386758}
{237042,-98228}
{-416564,-987111}
{736044,115560}
{-49736,696094}
{-119997,-309908}
{474118,-397000}
{571166,514990}
{312768,136707}
{-223167,212438}
{-34587,315579}
{-370790,-741423}
{-648100,42137}
{-79278,-514336}
{409146,-53146}
{-677554,164092}
{988385,-58630}
{572735,-888282}
{-989116,377953}
{-672000,298932}
{-593891,-88196}
{-730113,745065}
{-69365,-638069}
{884847,-255739}
{139960,-640281}
{103937,-320016}
{-250922,-489958}
{-854345,-243021}
{166957,-158403}
{-489247,-73326}
{-220177,-824031}
{-32055,-533753}
{-431138,-884710}
{702596,665128}
{-939695,394939}
{-462474,-279272}
{524675,563499}
{341142,609532}
{-348219,703343}
{-550331,70789}
{-929629,-553543}
{678725,-622740}
{-892255,-449456}
{-692637,539657}
{-166403,-268231}
{-739980,624363}
{311325,-505473}
{-83300,880124}
{-50260,-682151}
{-689336,-384402}
{-841069,-973318}
{562586,-269516}
{134629,792032}
{-415510,-999807}
{262599,-143989}
{-600041,-395826}
{494778,897786}
{-901367,-284202}
{116045,794639}
{807493,-963118}
{638901,335229}
{-171543,336744}
{-877314,817041}
{23345,164654}
{-809343,702236}
{-863126,490142}
{-762457,-213299}
{-385934,30569}
{-931566,116244}
{-256333,-574250}
{933722,648000}
{122657,-993690}
{-875093,-679708}
{-200863,-754388}
{973130,-570268}
{144103,420897}
{3634,-734275}
{-508629,-912114}
{-218315,436416}
{372766,309970}
{-644531,-23074}
{-196526,845712}
{782148,565718}
{-535316,-38917}
{560755,-798918}
{600216,-30233}
{789643,196501}
{-415254,-447265}
{533148,-942177}
{284800,417829}
{-722367,511697}
{488661,796633}
{-842305,637299}
{-343579,298050}
{-171180,-332628}
{519523,-683218}
{-805730,-300844}
{-931782,675976}
{-220718,-911831}
{-775285,-795795}
