{-631211,-18310}
{221682,-740379}
{960951,-644920}
{303926,-999366}
{187929,-601489}
{808751,-313167}
{-263588,-604537}
{835217,327630}
{-343300,917353}
{879599,411706}
{997482,265017}
{126196,-760195}
{166981,728976}
{-938618,621750}
{-223288,-32306}
{-229227,190563}
{878026,656009}
{-284145,-153671}
{-161338,-101534}
{720070,638659}
{778910,862784}
{928276,438232}
{-747818,-765568}
{-867473,-68070}
{-582545,-540122}
{828793,666816}
{-630981,-314665}
{-185576,275101}
{357957,-682013}
{140916,-474795}
{-109282,384277}
{-714992,759252}
{-694926,-682726}
{-30165,32349}
{673390,49195}
{337336,-823452}
{980680,-500025}
{662707,-528828}
{215182,785743}
{883952,-746210}
{-362867,-621095}
{815475,-572677}
{37456,-866330}
{-464668,-588585}
{232243,-85442}
{-581929,-703938}
{564374,-245783}
{-34673,-545702}
{457926,827571}
{-338740,799264}
{59119,-269488}
{873873,6133}
{-983682,556564}
{-742846,399719}
{-750181,-792544}
{674494,-737893}
{542040,442820}
{2709,-775476}
{426176,-622615}
{458535,961663}
{238823,44825}
{778727,844387}
{608547,869259}
{12173,452459}
{-691114,953493}
{655862,274151}
{329429,-900585}
{44012,-267180}
{-898972,301503}
{793549,243603}
{301318,722135}
{238512,386204}
{69872,-623449}
{624162,-326270}
{-312864,-260054}
{607601,158211}
{-394738,702770}
{124103,-108881}
{577734,-775912}
{-524108,-264371}
{-20310,-356712}
{303918,116562}
{-428336,973659}
{459349,579507}
{-110083,560872}
{265648,-696608}
{537767,-696627}
{-634635,692854}
{848818,-336416}
{-769547,288017}
{866593,-270817}
{430544,-698527}
{-169599,293313}
{447651,315628}
{-980940,-84292}
{491752,-307517}
{863711,530305}
{-133909,868139}
{116996,-363442}
{-26279,-606666}
{358367,-149625}
{-926899,-828435}
{996007,-41910}
{-726872,865328}
{30359,-260838}
{732453,720270}
{786433,-915488}
{182679,-527089}
{940633,384063}
{178965,-775369}
{-162223,699730}
{-203705,998176}
{960689,435333}
{-906491,-61089}
{757813,542633}
{17229,-518537}
{783435,-343892}
{152096,-655871}
{-973538,721913}
{-439156,929808}
{16100,129984}
{-39241,-171011}
{204648,256045}
{301865,698239}
{-195681,47698}
{-198389,180595}
{614668,-386169}
{659595,-490667}
{-718115,-635285}
{-367222,-554409}
{-519940,-312248}
{-103536,425603}
{-89616,165494}
{-213869,496931}
{248597,-400861}
{-236074,-102385}
{549178,230043}
{62465,6769}
{-631906,-922709}
{-848004,-553158}
{340111,744124}
{-583241,901018}
{161153,777028}
{-711905,388415}
{-135582,695982}
{439910,817451}
{540268,844256}
{-125468,844390}
{-153064,-538059}
{-866567,86641}
{259453,-461947}
{-780080,-269439}
{-468820,-150707}
{186671,-17543}
{-745315,633709}
{-777712,336362}
{-103609,185579}
{350496,34895}
{172887,618306}
{-865703,-387128}
{890165,-280251}
{-24492,840773}
{-678093,-640590}
{989578,-905079}
{406870,618862}
{-399876,-404314}
{187597,44229}
{-947364,906322}
{-487691,-951363}
{-2867,800490}
{785116,-655264}
{973529,-904880}
{687999,-174763}
{-214496,-660638}
{638695,-455392}
{654723,460586}
{-585286,173096}
{-241082,-787612}
{-970163,-837891}
{-40216,361087}
{822009,816089}
{633426,438597}
{218591,895179}
{-292701,534227}
{804711,-466139}
{717907,108990}
{-733625,-668758}
{-245148,20554}
{-565695,622160}
{-831869,989741}
{-473244,442273}
{277681,643932}
{202321,-165184}
{400821,645295}
{-776553,945286}
{-862397,-125855}
{-802483,664210}
{-327270,-721811}
{-575868,-84958}
{-659083,-454441}
{875961,818631}
{449297,-448225}
{814977,-284548}
{877850,142462}
{-195416,351682}
{-497621,-841699}
{756076,-927039}
{174047,-313560}
{-556602,845288}
{114615,-268746}
{-205522,643963}
{-695,-282202}
{-148594,237296}
{744376,-719705}
{-5651,471107}
{-583720,-748205}
{-916858,664719}
{405504,998063}
{5257,-731396}
{-983948,239062}
{-684481,-297257}
{-73851,484806}
{182203,-296200}
{740581,-424743}
{156396,-725910}
{541425,-209924}
{921496,589633}
{473417,556484}
{823552,-142252}
{389201,-13904}
{101471,-374325}
{-873010,536488}
{925528,-109805}
{-541868,532133}
{-779549,-887305}
{-987459,966361}
{-334528,745412}
{772671,-332132}
{587920,753192}
{-542524,-527334}
{-107575,453503}
{-993867,-631305}
{144400,581878}
{-999397,498367}
{-175351,-94653}
{521594,340662}
{688741,607442}
{939031,-217816}
{-808913,214547}
{693954,-613193}
{-882961,-525712}
{-261808,-253280}
{267857,903680}
{-811718,-935963}
{893693,250222}
{715178,397828}
{-176356,-363868}
{-976727,745663}
{-690630,-260543}
{295453,908097}
{-898756,389759}
{-93116,247929}
{424624,-338032}
{-3188,700891}
{-866735,86853}
{-560318,703148}
{622390,721885}
{514513,518151}
{-960258,642240}
{270629,558682}
{425319,-872054}
{632574,645051}
{674701,-342769}
{-601419,-4464}
{-46606,-178649}
{-356331,-492886}
{641708,-369961}
{543794,644589}
{343856,916120}
{608085,-994238}
{-330073,-36302}
{-938422,673799}
{-285615,64646}
{-67746,477033}
{-211157,-140290}
{812637,242563}
{-820020,651422}
{-756852,747888}
{-538163,-536916}
{-861955,498612}
{581662,-308015}
{-639290,877362}
{669042,-123897}
{-321029,675169}
{562142,-124650}
{-9247,924418}
{175226,60994}
{672049,703251}
{-641363,421618}
{833313,649600}
{835131,-539530}
{176956,-852707}
{59788,-576590}
{-368394,-171945}
{962342,-617801}
{311044,-925099}
{-369315,-233059}
{-682696,741981}
{-693155,710985}
{-14709,-127707}
{59548,-180532}
{205304,-490062}
{585416,-357533}
{947413,-367366}
{-184847,556355}
{520083,903868}
{616845,601847}
{215543,-224551}
{433850,-740032}
{276060,362298}
{856456,794935}
{-39462,157595}
{799724,-610351}
{49283,51542}
{-166069,816182}
{901442,-212201}
{-482815,11445}
{-700827,657349}
{612074,-398149}
{133082,912844}
{-306692,-771112}
{555912,-59103}
{-513042,-659092}
{953017,-268275}
{-342025,-713205}
{171962,637133}
{-341336,-472571}
{146524,-925724}
{427108,846191}
{-556489,260499}
{-299078,484014}
{827882,-206424}
{550508,249757}
{-808681,25006}
{-477670,142934}
{-919991,114408}
{-320991,-885617}
{902892,465510}
{102704,491062}
{-738812,618993}
{-135613,530289}
{792639,-612810}
{89871,931501}
{379900,-393959}
{525007,-615370}
{-462690,148367}
{-548902,-14480}
{-855415,95532}
{-539221,972322}
{218115,-639166}
{-896374,354846}
{616575,495663}
{-583880,87979}
{-710411,-130463}
{912776,-584025}
{815415,-277717}
{-342377,-204994}
{-353669,-423976}
{933326,44814}
{564626,-728481}
{688509,-713575}
{-608305,-695231}
{-25980,289270}
{-477312,196030}
{335525,-935679}
{282184,457735}
{656976,-802409}
{80024,925606}
{-384347,685952}
{-520216,-32231}
{-178937,-906091}
{925488,31436}
{-540144,-987205}
{845269,556337}
{-984487,-760845}
{408133,870043}
{-844129,822131}
{455675,429040}
{212862,809362}
{955750,-436360}
{-326412,-836721}
{-905502,-192424}
{-270301,-509997}
{676717,-507913}
{936033,-922189}
{-702905,544819}
{723357,572616}
{-231977,-211998}
{-951040,-248569}
{-997275,302027}
{949761,-983009}
{192062,-184321}
{339464,75300}
{-494736,958136}
{-11298,-934198}
{539728,838663}
{-750413,-902807}
{-565225,533763}
{-535357,659962}
{-526192,-892513}
{987792,908024}
{-106431,737619}
{-915411,916503}
{855011,-982904}
{-360896,-390109}
{609044,959606}
{-477642,908819}
{500849,-387988}
{806143,489668}
{-199169,67301}
{417602,88216}
{-257468,-433533}
{-512329,581484}
{266013,-302771}
{197654,-265987}
{531421,-705644}
{468486,768637}
{-941097,-300734}
{856741,-668309}
{-15568,-769571}
{-443984,-167768}
{929142,490651}
{-682130,862299}
{929113,69612}
{-281752,-583752}
{-711186,-618546}
{791936,719133}
{425695,853901}
{-395256,616675}
{-492208,488192}
{382462,424886}
{-955431,227671}
{-888246,497030}
{-214408,204355}
{-439428,-850847}
{-967690,-253301}
{-726415,-205841}
{-495800,429959}
{-81522,-189836}
{904843,311134}
{-747431,-911019}
{960738,-5181}
{-594360,-265289}
{560774,-924994}
{425565,24310}
{-343367,799627}
{346114,498842}
{-443970,562543}
{-136639,708737}
{144433,497542}
{88444,300841}
{318420,454906}
{393667,-183848}
{488984,-198923}
{-528437,-123052}
{26239,719305}
{196155,-260255}
{-660459,-79380}
{557627,398121}
{-643054,-657030}
{369241,-810755}
{-861352,-211822}
{744441,399193}
{538970,933559}
{-65038,-594213}
{-988609,-474399}
{-90813,-459280}
{-762545,807587}
{994187,27010}
{-183516,763826}
{92206,-217136}
{-318515,-403300}
{-381506,-109049}
{-708104,434849}
{-492967,569783}
{-47437,-424296}
{32709,-415660}
{208638,662682}
{-379503,-969020}
{-549011,-600070}
{-406830,-819130}
{-329565,432350}
{185106,-115042}
{-898001,274166}
{-509144,-183934}
{-387811,55624}
{-763432,502330}
{433961,-279957}
{330017,474224}
{390064,519113}
{-908706,807713}
{691992,774415}
{-808703,-437416}
{841963,825}
{-36183,954835}
{-124053,-310935}
{370876,150651}
{-210231,-336109}
{822418,-444142}
{262698,234044}
{213903,-786414}
{-164500,-698258}
{-808894,189328}
{924882,905517}
{-803922,56697}
{244430,651589}
{-573627,-99756}
{351285,-426225}
{-5259,139552}
{-36877,-407443}
{-527900,-297217}
{-615533,-267037}
{-777401,470606}
{235040,88678}
{254923,681990}
{-40733,689895}
{-876353,-252752}
{704255,-277499}
{775465,203434}
{295950,328951}
{-312705,-613681}
{-921751,911910}
{-927793,301380}
{-739113,-51518}
{-857720,-47193}
{-1463,312627}
{-936409,-167924}
{23530,824208}
{-814931,439478}
{-177247,950353}
{-463786,-110564}
{761506,-818364}
{-503351,699698}
{-708749,800241}
{-565384,-396014}
{502039,962149}
{695110,-572150}
{-271513,-14394}
{-292734,456697}
{805541,-191964}
{-659116,-332205}
{-940986,50020}
{656110,-132283}
{-703256,993618}
{533057,307720}
{125269,58368}
{965573,990743}
{-308624,-598505}
{111368,-891104}
{618654,595722}
{-905658,-951412}
{-859436,-525777}
{29295,-234061}
{-192610,-91067}
{-844494,-447795}
{820015,-157857}
{-532508,502236}
{-508583,-944425}
{-862962,-23153}
{359363,-633388}
{-419426,61722}
{-196878,-288718}
{-271598,712989}
{338311,541495}
{956805,-58978}
{178686,-879629}
{417737,282543}
{488711,684259}
{-820380,557172}
{935770,577128}
{137901,335978}
{716461,-865530}
{958202,138653}
{446410,215534}
{-958062,159746}
{-451008,-391909}
{-626985,-325643}
{-831970,-807120}
{748386,446082}
{-539070,-656612}
{-273117,671158}
{850545,-583674}
{-421769,773878}
{624424,-699662}
{-633367,-851161}
{965074,435206}
{-838376,-696806}
{-229897,911716}
{667181,-741041}
{-506564,844830}
{105132,838108}
{-302993,17962}
{-81572,-401695}
{-82900,797105}
{-755187,-335720}
{884326,525097}
{867308,-587730}
{-109350,820704}
{88265,-981038}
{-715080,-846118}
{905122,-361797}
{-603213,427797}
{171310,380482}
{-529452,125640}
{-171715,-289130}
{-701428,14047}
{-805643,-699451}
{512583,835874}
{311881,-924226}
{-875072,-310492}
{634039,-139016}
{-115052,78749}
{533525,604832}
{-514711,543144}
{-132462,359575}
{-788164,-99748}
{911619,52136}
{894496,388569}
{90602,-210524}
{-829241,-529421}
{-175652,116216}
{-790131,-10717}
{-901955,604638}
{84240,827161}
{246859,-819547}
{278925,-188387}
{-772700,-612180}
{206685,-483204}
{312853,72700}
{258779,544076}
{490709,406350}
{371599,126305}
{-149807,-278311}
{-190965,316758}
{384109,-565604}
{107537,973132}
{166726,-41873}
{-684748,-623239}
{771662,305903}
{781599,-280217}
{896559,-878637}
{-543725,51188}
{161331,-37127}
{-702599,726258}
{-93089,331829}
{-391078,990292}
{503156,824499}
{728402,253159}
{700242,-230982}
{882689,208800}
{-935962,-349886}
{-774686,-544883}
{-362773,682610}
{868779,435090}
{969095,212187}
{882804,-840955}
{-634140,864012}
{-872607,597846}
{318738,2625}
{542375,998197}
{461219,177499}
{353706,-738931}
{-390677,538795}
{-934963,893526}
{-970186,604430}
{-830348,206857}
{668508,-279508}
{793989,-153029}
{-477010,-622205}
{-980117,190515}
{-349252,-199772}
{-146058,-890316}
{369333,514533}
{734021,-904265}
{-449371,-650409}
{498475,-535566}
{-170965,-843200}
{74404,-77373}
{800023,-263368}
{-888943,-99322}
{-685429,-494955}
{335244,858976}
{-101490,-583473}
{349821,612449}
{313808,227366}
{-526361,-367366}
{618884,-790964}
{-302917,803100}
{22640,-444793}
{-215772,179498}
{-850152,954227}
{-919008,-276257}
{-59321,-658026}
{-845362,430564}
{656126,490570}
{-630313,-465888}
{110223,-47835}
{-732949,-198756}
{-27302,-820071}
{-756656,-697625}
{636951,920158}
{-418041,983557}
{-90748,551709}
{286295,411012}
{-965276,-278013}
{204680,-318322}
{-666751,-696793}
{790220,-276382}
{-787067,-946481}
{-547261,-316273}
{-922663,396069}
{922577,-160974}
{-265929,623075}
{-434256,221091}
{635289,-561411}
{349300,371177}
{-552832,378473}
{766194,775101}
{-599727,453311}
{496751,447155}
{90271,-751788}
{-48625,-662532}
{-446261,-109421}
{98734,-487426}
{835255,-307157}
{-597644,-845802}
{-290426,238174}
{-950397,-68355}
{274057,83694}
{-348521,525096}
{7168,-627342}
{-152114,312967}
{-499165,625815}
{220880,-294180}
{289228,-816983}
{-736182,280292}
{-742481,369920}
{147212,404282}
{566533,815781}
{146390,743015}
{-748871,-260864}
{-358945,-518057}
{642896,-887797}
{-738877,426314}
{87574,90857}
{-728250,426165}
{526763,-50427}
{889193,-874208}
{-199270,-163312}
{-727114,206387}
{-16408,-267585}
{299271,-755142}
{527132,658630}
{341138,-68662}
{845240,96553}
{949531,927993}
{-624331,-707015}
{772674,758452}
{44584,62866}
{756934,-767700}
{182505,-57946}
{-29623,947044}
{-282698,646293}
{532856,-418028}
{184089,-545629}
{-75443,264344}
{-367115,-500881}
{182216,-445113}
{-731909,925365}
{-666668,673393}
{-434503,218592}
{-930969,124544}
{-798662,590321}
{-492752,31130}
{-218874,502414}
{-356090,-284311}
{487586,-886529}
{600582,622118}
{916605,-2442}
{32828,-481130}
{-834158,224093}
{444615,-705275}
{342732,64578}
{192215,-305319}
{-595564,352553}
{-270267,-268229}
{-370878,552944}
{-434657,235195}
{624024,-114223}
{-270009,-250626}
{-582686,-311563}
{-701093,-491700}
{327229,529802}
{-337422,-302867}
{587202,-630506}
{408384,-327673}
{361988,-619545}
{298393,-244738}
{222373,692978}
{210183,775622}
{-28929,134908}
{140452,111650}
{812086,786513}
{126355,-771376}
{-74580,638840}
{816589,772552}
{-476878,-999428}
{168706,742973}
{-117470,-119485}
{352655,-22575}
{10289,-903710}
{441772,143487}
{621504,926326}
{-221403,-995555}
{201405,903842}
{-807029,604747}
{-561693,700920}
{473867,-597589}
{569582,-139300}
{213382,-564706}
{-102113,-791479}
{-745406,-540297}
{300513,353922}
{127950,550539}
{201399,-640990}
{-11952,-677922}
{776876,-111388}
{-137008,-862143}
{-722623,-81137}
{-959153,-451838}
{621070,-404205}
{801427,475662}
{-243201,715091}
{-873730,-873687}
{728734,677861}
{216666,-623363}
{230623,-444316}
{362933,486440}
{-738913,770022}
{882388,-580164}
{-880835,-417741}
{-206766,-960667}
{313501,-319741}
{697030,-987956}
{166103,635929}
{846924,-550039}
{-531513,-163174}
{-84243,57988}
{557092,275139}
{-804156,-217857}
{-392831,-166322}
{999202,-54513}
{105047,-731340}
{-331309,56306}
{-638438,-313722}
{481318,-724757}
{884439,320767}
{-754200,843249}
{113221,273890}
{-682348,-314726}
{537344,-739366}
{364443,-768475}
{-533652,244060}
{-490905,90378}
{524210,100935}
{986769,943939}
{-472254,249411}
{64731,-460495}
{-128702,-507728}
{32532,-14524}
{-395397,-618153}
{-782899,298644}
{638175,104016}
{862263,-761933}
{-302782,526116}
{575481,6588}
{704971,-234326}
{827517,340686}
{544433,146213}
{-185868,152938}
{-881436,485985}
{-823408,-115212}
{777761,530703}
{-146437,94422}
{-88605,625910}
{614597,176033}
{443933,4859}
{-804103,-490843}
{-933251,-947735}
{-261744,-919847}
{704274,429744}
{506339,-739118}
{889913,29564}
{850123,-700537}
{564843,442356}
{900192,-572982}
{-947026,627098}
{-583662,-766773}
{-515993,-175644}
{-757681,135775}
{798290,-707600}
{-407936,-460967}
{-632031,860223}
{-355021,-402662}
{-953920,-29314}
{-95203,381014}
{-29601,-152028}
{508420,471873}
{971643,-473620}
{-106107,870857}
{356410,-788859}
{682783,50476}
{-739780,-211282}
{-912877,446179}
{667455,-248259}
{-404510,1082}
{936604,-792730}
{-927789,-817848}
{431665,551128}
{-835226,269649}
{718393,409987}
{591728,-92246}
{491372,-953556}
{-97635,-309033}
{466338,113948}
{-802348,-715324}
{57000,-348460}
{-386554,-467230}
{654539,254715}
{288882,542447}
{205965,231634}
{487638,-856339}
{-679428,-866603}
{902082,715788}
{-366877,-369807}
{237855,-895377}
{-751254,657160}
{-15552,-857388}
{-251107,43618}
{148187,211220}
{870244,827891}
{-696748,-249906}
{644925,854054}
{-975251,812172}
{-418022,-803638}
{-705937,173591}
{268546,214287}
{-117166,-281347}
{58828,796733}
{-689915,-337699}
{184852,-254617}
{-941184,923605}
{54619,-311278}
{425265,-236098}
{-220578,-147543}
{-431391,-362152}
{-56627,764295}
{-724024,-599880}
{-812247,-624476}
{439784,-149633}
{312320,291957}
{982780,-431396}
{15439,59601}
{526328,455549}
{99138,-847996}
{840338,-287535}
{-339370,443012}
{-978590,310556}
{90554,-546993}
{-649068,-795192}
{75826,-148336}
{313545,-222108}
{342228,-791343}
{-73477,872148}
{509387,710502}
{944803,-815884}
{142070,627191}
{859765,-974145}
{795674,93244}
{-244865,-40401}
{-422455,-806658}
{429121,427280}
{-30963,463483}
{677338,-11122}
{-160743,129046}
{-579194,993098}
{-262670,484087}
{920194,131626}
{-393231,-875580}
{654088,279360}
{477639,-660816}
{-540709,11384}
{347250,758959}
{-280619,819812}
{356897,-87822}
{865385,-175236}
{194731,80968}
{-872175,52368}
{621670,-23290}
{-422122,900830}
{693604,732815}
{-930344,554511}
{-375023,-601329}
{898781,-17523}
{345880,-979330}
{-495818,86368}
{-263382,-316865}
{-662832,-491874}
{395982,367656}
{-777315,650564}
{-601499,911246}
{-65456,630790}
{64258,666390}
{-160317,-714562}
{380915,146201}
{286121,-918681}
{-381263,-526928}
{-727003,347915}
{984883,347280}
{224927,980174}
{106688,-886260}
{-917821,209203}
{150747,-860982}
{511979,637471}
{-65999,88818}
{-897388,-121503}
{732892,-932608}
{483851,284002}
{-596344,376044}
{808082,-331399}
{977651,432696}
{490543,419870}
{271563,-868043}
{-982421,569720}
{-495327,-710130}
{452107,-88217}
{-201392,599614}
{605007,-5300}
{-160392,627785}
{26661,725976}
{-593342,-985675}
{620563,328072}
{94719,613568}
{69332,632276}
{-721544,317196}
{-718401,946208}
{278992,566727}
{140146,640877}
{923720,346248}
{218943,697172}
{231021,-378988}
{49522,-608076}
{280152,-616116}
{766267,395845}
{-654815,-387911}
{-773773,-46947}
{173837,760275}
{586014,-224941}
{286684,635887}
{133693,144270}
{-687733,-412398}
{359708,54756}
{-289313,846482}
{-989954,279077}
{-805123,593569}
{15296,-726671}
{459439,193684}
{-643519,525476}
{-135340,-340750}
{-264615,-546570}
{-356673,654013}
{804980,-65915}
{9440,38237}
{514993,363716}
{-164465,86062}
{-413854,176234}
{67911,81241}
{430990,923454}
{-539361,-171287}
{29055,472942}
{933686,100230}
{-313086,941610}
{-58345,322534}
{639210,58392}
{-52751,558148}
{767444,-308402}
{-577567,-169644}
{-235391,682116}
{190763,654753}
{764792,-18399}
{-624034,-813835}
{-395200,-7363}
{530359,450191}
{565612,641606}
{756781,-305298}
{490834,-198246}
{806758,-703946}
{-967861,-913185}
{-618777,-892137}
{-636245,980427}
{-983511,501405}
{226208,247798}
{-472759,12159}
{-577508,-163689}
{-100404,-474314}
{-626979,697158}
{151516,-778232}
{-525792,991365}
{-744774,95422}
{635780,472471}
{-933315,-590631}
{250534,895088}
{-658953,937703}
{-275398,-568687}
{-742653,-251675}
{142575,-296246}
{-254307,376831}
{-771888,-35624}
{370930,-216024}
{417573,490902}
{-517511,-399456}
{-581963,775322}
{-833561,-111559}
{788535,-900484}
{-317972,-451428}
{-163614,313561}
{150305,193008}
{-677695,162903}
{-631014,543612}
{-49001,56091}
{345930,414195}
{-575455,-695807}
{-628992,-20285}
{152786,882650}
{381930,-389469}
{-278066,810328}
{151729,-640556}
{672873,120290}
{382796,671768}
{367664,888676}
{551807,-826261}
{761306,-44683}
{303066,239858}
{-542022,45710}
{-922625,931481}
{419911,-132799}
{-104755,797956}
{-209139,987575}
{-114091,-502538}
{559744,-55631}
{18371,-999441}
{382674,772644}
{249916,-900796}
{792893,991034}
{-875161,888567}
{994121,-363745}
{726975,20607}
{-450503,186526}
{927228,547767}
{-749618,-133699}
{-61532,187860}
{105087,270573}
{486383,583047}
{-553780,-625713}
{850074,-604471}
{759559,-287951}
{-13962,-515186}
{193127,-281613}
{720378,146083}
{-685366,842712}
{-94295,-170750}
{891050,-965828}
{-961284,560199}
{879794,926127}
{202367,175835}
{127196,-687152}
{963921,710038}
{-768391,339534}
{978508,29259}
{-825247,-647679}
{83883,-544370}
{574527,894433}
{-948808,-209386}
{564715,442076}
{766772,-177920}
{223363,-916348}
{-64737,108426}
{459193,-713513}
{482481,543753}
{-765378,-389399}
{-26951,308687}
{532322,638800}
{939876,-352755}
{-371173,402108}
{-733210,-844394}
{785138,253978}
{-334287,-361625}
{754415,332348}
{868309,-891532}
{-428797,736722}
{865552,-568910}
{395579,672635}
{50,-839690}
{593433,89804}
{928398,-545884}
{-720953,-464179}
{556266,545389}
{404541,-390733}
{408586,-25316}
{967659,451452}
{-251977,789895}
{-940309,773129}
{849628,-551518}
{234243,-715339}
{-408406,812570}
{-61337,120038}
{-199944,792588}
{880304,-653811}
{572180,977690}
{323404,-381194}
{-106829,-299110}
{-985408,-650080}
{793676,243758}
{184450,843436}
{-546149,-70496}
{-880062,-558732}
{-686511,-483229}
{-324238,-738446}
{-834134,809138}
{-52004,-731853}
{440365,-219192}
{376406,-46208}
{-217149,-349007}
{878010,-586452}
{999659,-611434}
{-452603,791962}
{-387435,-624776}
{-578815,322118}
{369237,-680993}
{640937,-668198}
{362404,992297}
{-961942,323433}
{-166927,322494}
{-803246,-943265}
{-234053,-667118}
{-443167,-387545}
{86045,-76546}
{-314238,-103567}
{798947,435555}
{193110,240987}
{-693855,-16566}
{-196436,206279}
{46370,-798856}
{418131,338941}
{-254939,-749658}
{678731,-764319}
{-986088,-757065}
{-958862,576234}
{-598533,186814}
{589631,-262457}
{303489,-644038}
{247714,-744296}
{-916966,108828}
{-384176,-591872}
{591521,-586460}
{383988,-758597}
{-310992,-295988}
{857004,-536624}
{-619759,400611}
{682140,407124}
{157358,-713300}
{-907599,948797}
{-691107,605000}
{-734949,-576114}
{346005,-465063}
{430548,-882000}
{-219346,436278}
{946017,-19089}
{359353,163409}
{74559,-321569}
{-165961,359260}
{-327163,983849}
{-807476,-876177}
{487596,806829}
{-77786,-126927}
{-605007,-164176}
{396905,-268311}
{-958291,755630}
{34948,-580659}
{-50262,-553779}
{531918,-614261}
{225131,-244955}
{182695,363718}
{554899,270562}
{-892479,-941768}
{-165751,-530518}
{-330785,-81310}
{675684,275784}
{-102043,782613}
{-829635,667090}
{436450,837031}
{595702,-461651}
{683464,-375948}
{-137813,568414}
{-17642,368145}
{321812,-456425}
{-52473,-751030}
{-785105,-931437}
{485926,-212902}
{394559,-88307}
{596471,927238}
{889220,-721382}
{-182374,155685}
{-251955,-928042}
{369647,-223535}
{-134188,-894806}
{-441937,-220241}
{300760,-914519}
{328301,-668515}
{-374406,161381}
{-516422,-60966}
{966176,109803}
{705077,-527573}
{-6808,-496379}
{48584,803741}
{62167,802075}
{115513,-644988}
{-378984,-565199}
{-160435,182281}
{-133672,-980933}
{-143922,-715014}
{449382,-636476}
{-446511,-884310}
{713974,417646}
{-675472,-837905}
{387502,949862}
{-547769,193047}
{-461227,557189}
{719483,-792879}
{483594,-703829}
{-425069,957283}
{311521,-487028}
{-474561,559949}
{246535,-446999}
{-678952,994245}
{-851024,263827}
{342135,-294868}
{-523059,792833}
{-623834,-605669}
{680542,-477847}
{936128,-535665}
{-584604,495466}
{-659708,440733}
{-78142,-118235}
{798265,801504}
{-448798,-787950}
{381451,563486}
{-4813,254094}
{-79127,160602}
{809421,964286}
{-701277,-498358}
{146577,755194}
{548195,-784664}
{-669534,106623}
{-484730,149975}
{711441,-985983}
{230826,-491298}
{839652,-509374}
{-897601,357346}
{142823,-507519}
{-669238,-206510}
{-383295,-945254}
{-501742,-913067}
{-536297,40749}
{-564133,807370}
{24628,981712}
{-842975,484907}
{970098,195315}
{803108,15104}
{751957,91427}
{574085,-503880}
{-422042,-396004}
{-595175,426957}
{-557115,579031}
{266226,385887}
{93362,394157}
{-20025,601372}
{406617,-544180}
{734292,609583}
{111187,698006}
{-245958,-363163}
{-570630,203162}
{524631,591678}
{207249,-32962}
{-950594,517755}
{364132,-856412}
{146992,810255}
{-508579,1539}
{-151721,557609}
{825397,-559207}
{-386818,968021}
{692218,-858340}
{672315,21}
{475028,171868}
{840926,-917199}
{-490382,-622540}
{801941,364455}
{977919,-495863}
{630045,995803}
{501864,-965075}
{748737,-729125}
{-340028,364284}
{-401615,48957}
{718721,52600}
{-888645,-666497}
{-377715,-268299}
{-663242,330023}
{636743,857784}
{-297191,609244}
{6401,-855172}
{773510,818513}
{-612624,-12890}
{806667,886332}
{878746,-710642}
{-937231,-225591}
{372760,-959453}
{-670284,-344169}
{60723,-603200}
{-621968,844963}
{811325,254359}
{-574239,320873}
{813820,-513470}
{109177,-325024}
{822436,188886}
{890172,206402}
{250894,303626}
{-268314,-144452}
{43440,-734629}
{58001,-589162}
{124014,141370}
{-360191,-752127}
{-269370,230844}
{-29566,-147434}
{-802348,-190321}
{636648,-187298}
{252084,-816266}
{14427,-218904}
{545057,408632}
{-826669,124873}
{657271,-292578}
{-829964,-485797}
{928072,221471}
{-566390,-763306}
{-367695,165557}
{503497,-39064}
{-744737,472300}
{-163953,222942}
{-989891,26560}
{992532,452164}
{225474,-522320}
{-600903,-647337}
{383695,-869221}
{-715856,-972744}
{911479,-587495}
{-79215,896656}
{-362956,407458}
{954073,313088}
{51755,8409}
{-639532,-658256}
{-987141,947417}
{-991259,-682087}
{-883702,-978169}
{-598518,550522}
{835039,-353959}
{336101,-524156}
{539453,-596014}
{-225310,-239209}
{-818744,-433945}
{-106784,231237}
{-422612,953403}
{-121229,19601}
{-980405,782378}
{-77605,741361}
{-876097,-833041}
{-110142,-832357}
{258874,257386}
{-419332,-874643}
{-216529,381572}
{368969,331024}
{811732,184377}
{938434,543393}
{-781612,434437}
{-967182,-339139}
{533095,628712}
{-603649,-312870}
{-849900,194934}
{651114,-605240}
{157859,389181}
{-752354,-947822}
{-346006,-944220}
{649052,57742}
{-916883,-171572}
{708309,377707}
{697385,-814075}
{-135598,-329843}
{727430,-426748}
{-688598,-532249}
{756828,-384790}
{796825,625025}
{-165986,-271237}
{281039,951002}
{740085,-363921}
{-702889,206138}
{968287,947101}
{7456,728487}
{511315,207162}
{74308,540347}
{628783,-114588}
{979028,-443744}
{867664,-631794}
{-538428,556369}
{470819,682098}
{19817,-279557}
{-42359,357771}
{-837405,-356962}
{-746701,-931509}
{-574139,481839}
{219916,49353}
{-470065,783557}
{-627691,-456157}
{-913237,697139}
{-259432,-72264}
{990027,118522}
{419276,-462455}
{-943783,953718}
{-576426,-440541}
{-127292,505873}
{245250,402490}
{-253242,151081}
{-191537,-646509}
{-689571,918291}
{852061,620761}
{843539,-478040}
{96048,984955}
{179677,-496822}
{8355,620412}
{35938,-292770}
{-513338,-409040}
