{898669,-975226}
{-254050,-11189}
{948440,-776570}
{728614,-451950}
{289621,-946120}
{865795,-471503}
{441377,180942}
{-985416,-563972}
{580753,367141}
{-311632,-59428}
{723142,435446}
{-685754,351320}
{-221306,-480263}
{96566,-294157}
{-302295,179533}
{815350,-851621}
{-226687,749404}
{597092,316890}
{681828,808988}
{195229,-379954}
{-976246,-22136}
{-330482,166253}
{-309891,957487}
{-126290,39842}
{27868,928296}
{-635077,500692}
{553020,-721485}
{988486,-164785}
{-480155,-74540}
{540213,480413}
{623579,12343}
{247006,-621345}
{-878432,455332}
{831826,-867412}
{-265702,133094}
{-727335,-255916}
{40298,55125}
{608249,467614}
{491936,-981696}
{569142,50814}
{189680,-516580}
{-980670,406350}
{491387,-537558}
{355823,-463210}
{160930,-495132}
{90871,519506}
{479702,840249}
{-141240,-51915}
{-915709,352425}
{470985,661250}
{816720,218092}
{29280,605663}
{-718136,996389}
{-619039,910314}
{-54093,184583}
{160123,44753}
{-323492,-490710}
{-192953,275348}
{-387765,-737713}
{-693242,-644255}
{481170,-257383}
{675036,717449}
{-436757,961463}
{-657029,-672713}
{-440393,293496}
{833881,-680017}
{-580785,157190}
{798105,722403}
{-960588,-416481}
{665982,401752}
{-554460,-218119}
{-887929,-229007}
{572753,998667}
{609848,-146777}
{133412,-501657}
{-623913,247789}
{-722346,257122}
{-835199,-528065}
{540587,-638146}
{155514,-793837}
{908156,-653399}
{-989686,-227134}
{622644,-91612}
{471351,386554}
{-522171,619022}
{-339549,265526}
{-411770,345651}
{-807824,814051}
{450489,-752482}
{-786126,600271}
{-745406,692324}
{-549784,-447451}
{759553,466322}
{250559,16237}
{672519,-266612}
{-538374,714821}
{-66612,-466036}
{965417,-780006}
{276690,-446078}
{588205,-453927}
{-997002,-965360}
{689096,-946888}
{-861984,-360456}
{812663,-907719}
{-61077,-250511}
{-958562,-774316}
{58343,-617223}
{-150921,512805}
{991399,913982}
{978260,560608}
{592869,-277598}
{-33339,-803305}
{77571,639411}
{-121330,-308382}
{671118,863220}
{515254,-488461}
{891188,705645}
{781812,-746689}
{224316,298710}
{-728104,870572}
{674329,-878806}
{960707,-12330}
{149790,972364}
{-770074,-690195}
{900266,-567708}
{699092,-575256}
{-857183,699562}
{-12978,-909460}
{-598615,-519964}
{12450,709646}
{-926344,-345784}
{-179831,-394677}
{-950319,799173}
{-795281,-91316}
{285393,-274748}
{-879511,504178}
{9471,-74446}
{-74935,-702662}
{-503099,216195}
{-602925,-281526}
{91756,-721152}
{-973628,576498}
{640344,75891}
{-553953,-34979}
{122711,103844}
{412016,-198925}
{373452,598044}
{-62990,-48118}
{997269,-597281}
{-100236,266914}
{-62023,297433}
{959875,697899}
{960337,-798731}
{645249,-287466}
{449774,-32075}
{320579,-223009}
{-367962,-325741}
{512569,245776}
{972460,-709068}
{394121,533418}
{-764208,245309}
{366803,-465155}
{455285,366341}
{-614422,-612210}
{446639,-487580}
{49104,-570799}
{-313565,-472397}
{723831,-99142}
{374963,934494}
{-914227,595342}
{933878,663874}
{-588032,49182}
{-732533,-30877}
{-788619,803201}
{-400041,-846868}
{-836912,130409}
{808962,-990639}
{501551,611198}
{584662,502227}
{-69653,244363}
{606672,583822}
{876916,-534472}
{218119,-437826}
{-845849,785404}
{670138,-896497}
{-880522,-607116}
{-819764,156376}
{179252,728601}
{194478,-218212}
{-736445,385348}
{-652522,9593}
{428409,190179}
{89537,270234}
{631369,-435243}
{23691,859049}
{29357,25865}
{937072,-813729}
{515260,146578}
{59249,703152}
{-988167,-586204}
{498506,-566262}
{770787,99507}
{-630123,-34420}
{-583204,-883315}
{-341362,712290}
{-451618,-61402}
{52037,517025}
{176384,154906}
{515165,323264}
{241172,-117427}
{-936826,530774}
{-249132,558804}
{666630,-484114}
{-648461,147613}
{-347069,777701}
{-323365,235342}
{172273,-642980}
{18376,803239}
{-430754,993730}
{785100,788879}
{-342126,88475}
{337008,728083}
{937726,244529}
{-956889,99619}
{75476,61106}
{21504,-567553}
{716857,132143}
{-632315,-472184}
{231013,-483526}
{-833747,289097}
{235891,551061}
{531997,-840441}
{-430277,219824}
{284392,-422539}
{-867159,540204}
{512703,510912}
{-610046,-830236}
{-243044,-252262}
{-171459,-708714}
{491001,-829429}
{6199,410057}
{-355129,328839}
{-424277,-758759}
{918429,717694}
{301106,9264}
{-704261,-578584}
{-101847,97675}
{-391949,-551124}
{494855,-207239}
{830776,-109269}
{-442119,-710531}
{-656197,-444520}
{-494653,56951}
{233810,-593133}
{-441331,-447005}
{-173409,-749928}
{996310,36747}
{530244,-82137}
{-532544,369910}
{-257891,701542}
{-786714,-988456}
{-394027,874682}
{827894,-187136}
{356814,188066}
{-412731,-698708}
{407828,-952337}
{610511,166111}
{136676,657944}
{626145,462413}
{746487,374028}
{-214279,94182}
{-535227,-961216}
{-25560,927932}
{477766,892260}
{-721014,-475178}
{-926023,818078}
{-298020,90837}
{173083,655887}
{-63028,-995455}
{550817,-583212}
{135091,-46764}
{-428409,738132}
{-515894,-44110}
{383430,-31082}
{-661179,762956}
{105284,-221624}
{205910,803567}
{-692247,888602}
{-453419,-477193}
{-911390,-549750}
{-947134,906199}
{456048,530512}
{-59201,469988}
{-230809,-888297}
{-945689,230444}
{-115639,-502271}
{54412,-969385}
{713287,-911584}
{631494,509482}
{273563,-723268}
{-851962,-52747}
{-921866,-37989}
{632906,542487}
{387479,836102}
{542720,-444691}
{324620,-434926}
{-211056,562155}
{502901,-854382}
{-515676,956133}
{-848173,-342093}
{262554,-266622}
{447836,128923}
{-426709,283560}
{-966889,-744442}
{-699893,-181062}
{629017,-76155}
{-461071,619232}
{544908,827321}
{-882903,-12993}
{-715165,-839793}
{234031,-411703}
{-360338,897363}
{-981241,781524}
{-669366,-791949}
{-926965,958180}
{-409504,316332}
{-916441,-623145}
{-989743,291978}
{104789,-461691}
{-378325,43857}
{-474476,-6820}
{720058,792777}
{246948,637393}
{-91953,-467357}
{320050,639999}
{-590438,570564}
{-672657,-197353}
{-909807,447545}
{585091,-565122}
{-290133,470670}
{145853,712032}
{617287,764700}
{306889,765628}
{-373673,-629552}
{-886945,615810}
{586616,-218031}
{73218,-513854}
{178049,937431}
{-129586,598708}
{865849,684209}
{286604,588563}
{-823026,-225106}
{563520,25219}
{459769,-358840}
{63401,-933337}
{375718,-83852}
{38727,-770676}
{564466,-595813}
{460218,-548345}
{-439489,-993213}
{169865,190142}
{-298680,681120}
{458676,122030}
{-3721,-376696}
{-925441,947024}
{639254,-377974}
{-764211,-382714}
{255268,725208}
{-431356,573266}
{501331,610616}
{905840,-312899}
{975528,-952009}
{355465,427873}
{-478867,612689}
{-769165,-965277}
{-408327,449566}
{642832,606717}
{314216,-141168}
{986978,-648116}
{-180661,-381971}
{-536156,-567844}
{-134190,295099}
{694435,446287}
{469358,-979444}
{-955685,811851}
{358991,-8455}
{-962586,826972}
{-293695,-716372}
{-537286,881872}
{-983249,611830}
{955845,817444}
{-472469,92890}
{-420047,-735053}
{894759,-643506}
{-437078,-37589}
{-716419,597622}
{556676,962180}
{-174963,254606}
{150625,-74509}
{-387436,-606746}
{590640,623520}
{122304,861242}
{256001,327154}
{-171290,-744625}
{922770,-786390}
{799313,228540}
{631545,-128529}
{988949,-381962}
{595572,-583486}
{791006,795759}
{-343557,537926}
{-566188,761313}
{-26353,586690}
{-107197,-812602}
{-155278,-794722}
{194905,723815}
{-700664,508353}
{-270526,575674}
{-945524,165929}
{-433149,-668}
{-993444,803667}
{-439586,876382}
{-75898,-257591}
{884785,61279}
{-325705,114115}
{392243,728814}
{321889,849478}
{-340483,214540}
{474502,471567}
{152974,545951}
{56050,-499675}
{303447,563282}
{167585,-743882}
{885686,-897595}
{404436,-962613}
{634216,115845}
{713858,59804}
{453859,-614203}
{-927797,-6242}
{711831,-897394}
{-765420,-439244}
{-150969,-377179}
{-120909,818824}
{-553942,900842}
{522080,-653131}
{84900,41346}
{-418210,762439}
{135611,527956}
{-819606,589136}
{-341037,44479}
{-343105,-254071}
{797972,683346}
{-634058,851489}
{640810,250153}
{977423,-707560}
{-709422,51064}
{-721214,-18101}
{-643513,-79696}
{-444382,-920664}
{-525678,-117903}
{977485,-915692}
{380726,677314}
{-733934,-508182}
{-138887,-490882}
{236444,-477850}
{608562,903574}
{-409812,-332296}
{946745,-132224}
{-938090,61022}
{-250759,-713964}
{-641708,-946548}
{781391,677695}
{-983411,-934790}
{713091,681915}
{181098,613891}
{-501408,89071}
{831031,795312}
{-406929,103481}
{-731420,866231}
{5957,567643}
{-217968,136838}
{377794,609460}
{-869962,242234}
{487965,-847866}
{-999898,-437784}
{670952,492462}
{109793,-952181}
{939616,-142118}
{-577754,-125641}
{-134708,551440}
{-476950,-413038}
{643478,802410}
{941079,-568701}
{299958,51400}
{-456853,-81000}
{-78901,-591050}
{-539074,-130703}
{970291,-678451}
{-994316,930656}
{-907890,-799667}
{-528757,-497997}
{466528,-275464}
{-589976,356847}
{98082,844033}
{-183087,310937}
{175377,637618}
{636375,-325984}
{856836,-911733}
{531017,-732806}
{-477626,-957925}
{883235,254978}
{-781168,655472}
{-592245,-154632}
{992796,-937314}
{-879022,691935}
{-425947,-639949}
{531895,-991507}
{899524,-114121}
{301201,282574}
{-505109,83622}
{422953,383475}
{549003,81918}
{139584,-200880}
{414518,-40993}
{-213582,511432}
{500430,895864}
{-550150,-402498}
{153481,189611}
{242874,-29182}
{-930873,738401}
{-921952,154486}
{298608,319880}
{-746479,625297}
{493863,48538}
{255096,136270}
{455656,503511}
{417466,-8907}
{680792,-455794}
{-205088,976211}
{805760,534386}
{164401,-317645}
{717842,739277}
{-335719,-900014}
{719928,-526904}
{973217,522731}
{-801619,-812250}
{-588806,-547401}
{121550,465303}
{759969,981215}
{186130,-487746}
{-114537,350222}
{828284,-490357}
{412937,492507}
{510113,-258260}
{-611717,11982}
{887449,-56216}
{297232,162226}
{794921,-523710}
{-556231,-780921}
{-269557,-704514}
{-321365,934049}
{-538776,448895}
{516470,920758}
{-975162,88333}
{-51404,-792754}
{419031,-792782}
{-708894,878276}
{881979,697945}
{-816808,-71819}
{-861301,-543075}
{500091,-818687}
{-959307,784644}
{194578,375534}
{-412359,-107370}
{260517,-136702}
{86933,382838}
{503639,-296323}
{12370,261209}
{303231,-24711}
{-23914,791747}
{423750,350601}
{335596,-994360}
{-962116,775607}
{2707,989789}
{-650101,-908285}
{644009,693431}
{-286387,728276}
{564495,47294}
{-205802,861352}
{855867,174509}
{-23771,-904030}
{145559,569824}
{-698428,976630}
{684600,808176}
{-425200,-318288}
{-611972,533437}
{-763477,396170}
{-768998,-474324}
{557794,856248}
{309169,536011}
{941179,-387032}
{219698,-152263}
{287158,-190090}
{836133,235403}
{-636814,255951}
{-239251,235579}
{627127,18896}
{-554897,980892}
{-104545,-158851}
{-81630,524639}
{-781666,-786418}
{956755,-254407}
{171892,517878}
{240633,726687}
{363783,-841055}
{337488,-933254}
{-226867,803275}
{921720,714285}
{561141,358182}
{-41021,629962}
{641447,142556}
{-901298,305337}
{-133325,702260}
{5335,949846}
{-764617,-59200}
{-118032,-426720}
{274187,-234067}
{915991,46621}
{530369,476515}
{-95420,-733745}
{446743,-736558}
{590017,-202780}
{-476523,-559469}
{553965,310727}
{289589,-180358}
{445823,800015}
{453157,444856}
{-576881,814321}
{-133104,-512700}
{-274281,114752}
{-495960,382357}
{-697408,-396575}
{-274878,-711076}
{840913,-252390}
{306119,879645}
{394345,-943622}
{-763343,287568}
{-690302,306926}
{113540,-754686}
{900868,316445}
{-765193,-451944}
{-575610,418673}
{-920079,-801728}
{-510782,360372}
{238670,830248}
{-87259,-152231}
{826457,530248}
{-95176,940068}
{-392712,984974}
{-614844,-368551}
{-220463,849346}
{-952627,-523868}
{-894656,638767}
{-491289,-219714}
{-216414,82068}
{-115153,690459}
{451146,-513186}
{597577,119411}
{607514,586283}
{215472,269936}
{-982766,-129041}
{-736700,828799}
{-617216,-783204}
{-488500,277233}
{-667593,42634}
{-709155,-120208}
{-649301,395307}
{-335142,530398}
{-610945,310461}
{-526694,-819258}
{605624,394778}
{113122,552269}
{-499429,-82884}
{-275447,43750}
{909584,345018}
{-141299,81132}
{53354,-618387}
{567851,-242458}
{-595605,786097}
{864746,526441}
{-970267,91256}
{330917,-207459}
{129561,3725}
{-946393,541603}
{994950,616794}
{153133,-254773}
{-51986,-494463}
{416234,799405}
{667228,669213}
{62665,275644}
{-466148,981587}
{-401225,-449285}
{720178,-995973}
{-443830,140547}
{-328613,-412547}
{692914,-686846}
{621111,-395285}
{-269728,-913002}
{-505796,-666915}
{454775,-821694}
{-182279,-566763}
{-105409,158924}
{-379320,-215868}
{-301922,987873}
{-777271,-162307}
{-91084,-301374}
{6894,22399}
{-84488,-155121}
{698757,448375}
{984694,275187}
{697269,-473245}
{-430767,-477722}
{-362774,-773535}
{233836,569238}
{-43197,220898}
{-954230,949952}
{-653403,-975652}
{-5624,-520608}
{-260392,-220583}
{973469,-417695}
{856833,308600}
{-784638,-849898}
{-987974,-992519}
{2313,-595189}
{340795,-293811}
{858677,-86311}
{-845270,328726}
{523698,-191979}
{974649,508197}
{-415415,105619}
{984388,345591}
{559107,-642417}
{-67117,-283320}
{-787646,563361}
{713524,970154}
{157006,-654750}
{181211,409440}
{558039,-518514}
{-131697,529128}
{-841884,627705}
{-144771,-353294}
{-317655,602332}
{-808742,786900}
{-253116,-134402}
{123095,-549453}
{-577401,742061}
{969071,436901}
{-479731,-238455}
{-494130,-112418}
{-26903,879964}
{-287234,838393}
{627012,493177}
{553635,-468241}
{-147594,877133}
{-518488,964619}
{-378639,-659720}
{-831821,-240052}
{-5386,-212869}
{305378,-351470}
{61054,-719496}
{-442774,264224}
{953536,-744032}
{-973890,988742}
{430222,262296}
{-457598,-120767}
{140863,-274104}
{903397,-897130}
{25718,97638}
{-359860,-95858}
{21719,303918}
{67039,-866637}
{-496619,796304}
{-668279,-935700}
{-287705,-773882}
{-390875,-674051}
{-324636,-403584}
{652051,-34890}
{-376332,-187878}
{668467,496131}
{-220445,637801}
{246503,-216365}
{820303,762308}
{179757,-146270}
{-726547,-225888}
{86296,-89366}
{118086,-461497}
{368757,-470138}
{768562,-996425}
{199939,-586272}
{-721536,-268418}
{303437,961185}
{483043,-445580}
{966350,68965}
{849189,-389489}
{-6589,844146}
{-967566,827216}
{90358,224745}
{-280566,268684}
{-426351,650986}
{935440,-997232}
{-668510,-504725}
{-633658,291141}
{753840,452397}
{-12855,-925909}
{730099,470605}
{680816,-631667}
{487657,535060}
{897718,843385}
{635487,-120924}
{242322,-427890}
{-65851,-754567}
{-678399,218918}
{-386627,-937662}
{-465811,693108}
{851981,-895063}
{-278958,-352925}
{-605056,-702088}
{-404414,399039}
{-10264,-67471}
{-389578,-615660}
{-531411,-362146}
{641149,-469188}
{-801921,279826}
{-139697,513822}
{625100,629130}
{-864387,18278}
{-218772,600313}
{927639,903055}
{287793,-456271}
{838955,940571}
{-326708,-758753}
{890147,248157}
{-525483,-63258}
{-942455,301518}
{204286,288076}
{636304,-590973}
{493331,853039}
{-9701,10158}
{51003,839814}
{78484,-456395}
{-2255,-512335}
{-638190,-142935}
{234183,-492899}
{659141,-313083}
{-686614,-3255}
{478229,69722}
{-782325,988882}
{516005,983275}
{-1928,981470}
{-346461,-519592}
{592415,488130}
{651861,-404027}
{-485833,-553288}
{420696,530292}
{-532546,619328}
{-482949,603810}
{-135210,161994}
{-746683,-99314}
{-249575,109152}
{-388656,-758409}
{438960,357049}
{-934706,618176}
{925014,71300}
{-358605,-411338}
{297388,493986}
{810417,901668}
{-180743,998426}
{42497,-480886}
{-587029,-859614}
{243775,-544484}
{233791,95249}
{-809393,604712}
{635418,-669352}
{691998,542824}
{-100338,479139}
{-816582,-142792}
{-834959,-962343}
{517193,-766021}
{-641109,861881}
{923355,594282}
{83788,-41604}
{353151,685526}
{-644176,-114824}
{161687,382866}
{778522,593878}
{-889034,-565198}
{258166,-499144}
{-930669,-258792}
{875558,-308742}
{403324,-719197}
{-677431,26756}
{128635,835764}
{-791831,721371}
{308039,729506}
{269145,-266226}
{359073,-732770}
{-380913,500338}
{-35779,-350237}
{-90553,70828}
{823615,644845}
{-336233,333308}
{-689782,-728978}
{-809963,-195739}
{75719,-922166}
{488520,-759370}
{160536,274509}
{523598,-988777}
{251928,-999657}
{-518335,269433}
{-914278,204042}
{549112,-411774}
{846790,-118462}
{-274941,896608}
{-505937,-723565}
{516453,-413747}
{-864462,393542}
{-264867,-627913}
{698384,-421883}
{-268735,-390825}
{-686096,-969333}
{905619,-433513}
{-37056,478090}
{906418,358890}
{-823739,190675}
{452405,-786249}
{-687541,-916783}
{560288,590299}
{-372393,-762918}
{944072,726567}
{-390507,-571636}
{-133491,-104802}
{719956,-82834}
{-151063,360147}
{114213,-313379}
{621536,-476382}
{981810,-790440}
{-954230,944007}
{758661,-678659}
{-964668,-886381}
{-115937,375483}
{875296,624105}
{-531059,-219507}
{878161,-183522}
{-972188,304349}
{46466,308151}
{-282498,215778}
{288770,450288}
{-108371,-190208}
{-79901,528674}
{-270295,-800554}
{-481069,526925}
{-513535,898172}
{598130,883628}
{711631,646292}
{-238562,-923609}
{-440851,367598}
{446628,650211}
{162952,902378}
{990338,-134275}
{297576,-582373}
{275767,-294832}
{83904,-24797}
{556203,669399}
{-580721,-36304}
{-451768,299770}
{692778,814239}
{668449,705488}
{-17958,-380229}
{-753861,318122}
{-653184,678731}
{-809825,243439}
{422125,-454893}
{484758,-525612}
{-475309,379151}
{806864,628282}
{-372498,155546}
{-720571,-1122}
{-335087,138639}
{546481,-572455}
{-661821,-360999}
{-819009,842615}
{-744961,475075}
{824903,-895147}
{630367,360758}
{-42860,280190}
{-41732,41357}
{-800907,75318}
{-678159,646306}
{-322928,-828484}
{229184,138212}
{406915,288485}
{602551,-943718}
{529622,-60356}
{161236,-196566}
{752524,-461870}
{708202,964849}
{115594,-136016}
{-96890,435863}
{-826087,578085}
{892091,111046}
{264210,30065}
{-791615,424588}
{17014,-11819}
{994633,-793344}
{-770000,492003}
{722089,889194}
{-689213,-532311}
{26079,-40013}
{-333259,752735}
{333708,-706011}
{-63780,594438}
{-212997,-205638}
{-354141,368385}
{662506,-179902}
{-761856,970020}
{-874070,596724}
{-635610,-369200}
{526780,-838540}
{311541,685972}
{-376258,26034}
{-626249,-843627}
{688997,-677471}
{-254241,-757286}
{-213021,372637}
{221966,817948}
{-335547,-857806}
{-126464,208625}
{-472385,-751620}
{666077,942887}
{655773,-842924}
{304846,-75322}
{-472718,366497}
{708296,-961931}
{-396431,-727930}
{919012,-544116}
{-208212,527029}
{-927980,-266361}
{608773,530765}
{-227993,-949986}
{91045,-432395}
{56425,361682}
{-251059,-494250}
{544665,-79966}
{-852600,664165}
{113909,401330}
{558309,-191799}
{-56680,524013}
{-495265,465565}
{-869232,523046}
{953858,-327360}
{-574161,288398}
{-51319,244338}
{-883088,-924910}
{96261,264698}
{776992,-819167}
{-263617,860947}
{630479,-290137}
{438287,601358}
{543322,-476208}
{360818,-796870}
{-884714,-722302}
{875487,-652416}
{-294209,-961734}
{793314,-727673}
{762171,-526627}
{672306,-731405}
{-54740,847268}
{446658,-177963}
{402915,-349344}
{887264,967878}
{-510342,-257797}
{-789290,245946}
{40278,788917}
{-937557,965210}
{764933,-444854}
{12112,-579960}
{41581,-730427}
{449563,-147316}
{-146415,263559}
{-427582,42663}
{319077,735942}
{-870400,285929}
{550627,883921}
{-872099,-14765}
{-393184,-879524}
{-961997,-321151}
{-950452,81114}
{-612715,-882892}
{-473856,-225423}
{-356983,-16586}
{760634,-507348}
{364387,583411}
{785806,637317}
{489773,374712}
{61676,855257}
{616603,643181}
{875481,-471713}
{416955,658573}
{-388807,-847321}
{206533,-66263}
{-893666,777139}
{699046,-860662}
{-163175,-472112}
{-972567,388735}
{-20895,599010}
{-348748,133939}
{979001,46246}
{930490,214871}
{334588,244592}
{-180859,312855}
{339671,123811}
{-455757,678784}
{-891495,951503}
{-90873,-533295}
{103699,773907}
{-210550,-895343}
{499288,615771}
{-763687,542681}
{-750591,415595}
{-216037,719999}
{-409170,-384772}
{-793941,88416}
{497608,-968828}
{-851101,-771795}
{41102,67534}
{834690,-426646}
{-795206,-828627}
{-492118,118774}
{-257125,919831}
{-940113,-504204}
{389069,-664377}
{374199,627557}
{860736,257088}
{823805,-836204}
{-81474,-630253}
{250454,993380}
{-289573,-114142}
{-958456,-704405}
{128375,106193}
{-841952,-954874}
{465839,-953612}
{-451195,427152}
{-973145,624760}
{-843432,768176}
{-49849,-918188}
{537663,-874329}
{509873,-205611}
{-751270,610010}
{409445,506751}
{353436,911808}
{28306,68677}
{-154707,560240}
{756169,249859}
{-101019,478369}
{623208,-518215}
{362963,591585}
{691846,151547}
{-69237,-890361}
{118422,-487781}
{314389,-514684}
{-44947,-882889}
{407230,793858}
{45236,-923415}
{-440297,699107}
{650334,-695923}
{-469508,-854113}
{63819,898058}
{908414,-485764}
{214282,-617827}
{-729909,688949}
{-242256,701844}
{164360,-851694}
{807103,571263}
{-170897,383039}
{285768,649923}
{-212336,-184541}
{-504339,-85129}
{-251051,-527892}
{423439,731359}
{-667685,957992}
{-167667,269897}
{-991630,-610280}
{-934033,-508578}
{914390,609986}
{-13985,-171475}
{506192,795344}
{-966102,-72929}
{-628254,627073}
{-78674,-171485}
{-68404,866201}
{-560467,-185804}
{586396,412084}
{-46403,-902417}
{-319925,519226}
{-742962,-438312}
{623075,722635}
{-999353,290552}
{-194384,107192}
{-531530,-748207}
{-125785,-236806}
{780848,-243283}
{-355482,423799}
{-354663,-25156}
{964495,716487}
{160410,68602}
{682291,-146644}
{-987291,-368745}
{-610639,-803764}
{-263272,529258}
{-328055,-272695}
{-333667,-697455}
{564143,-299006}
{457979,-116346}
{61903,872589}
{-194839,-199268}
{365383,715463}
{568577,-284408}
{716277,-97849}
{854956,866604}
{246244,180649}
{-88717,362991}
{78484,-718313}
{476913,-115799}
{439111,-989451}
{-594483,-422819}
{-830963,879203}
{-352971,-142014}
{466914,340436}
{-138158,-224750}
{457505,526965}
{897643,295213}
{992526,862942}
{77021,-416267}
{324928,-149399}
{596773,-314112}
{-132576,619318}
{876474,-5875}
{305631,786896}
{-694104,-58526}
{-403770,-792137}
{725728,-425774}
{59370,-765553}
{-385086,-719830}
{-771211,306895}
{-701716,-18660}
{-882610,-247618}
{-443162,-781842}
{-264611,364723}
{819380,596492}
{884170,-534892}
{-478707,-305417}
{630869,-453099}
{-480582,895429}
{832814,-976904}
{-486190,641408}
{369721,296638}
{315126,586349}
{-773674,987052}
{-931461,-57796}
{-460279,413412}
{-501155,-341051}
{488886,-128443}
{595198,762876}
{294480,672518}
{471144,-845902}
{417105,52696}
{162419,429394}
{-621389,-600558}
{-188645,-975011}
{778062,171106}
{391804,375176}
{511995,-332890}
{-343558,264955}
{-530243,146228}
{428144,-870859}
{-455427,-209074}
{450024,-840103}
{806039,638344}
{945191,921126}
{579713,-958824}
{-951306,-720934}
{59928,211209}
{-442783,-574604}
{-590483,60782}
{4762,787093}
{-430593,-45641}
{-475955,-869967}
{257781,15938}
{-89566,727634}
{604033,-193066}
{57909,982025}
{588347,-207398}
{980691,-922409}
{938427,305565}
{-490316,-507048}
{522821,-475683}
{259857,798881}
{179158,947705}
{-796616,-922459}
{9534,-978072}
{642847,-920007}
{-424028,32652}
{-919602,-180940}
{62686,91808}
{-896939,223432}
{-919635,-868663}
{-619365,-619711}
{-439477,-619123}
{-53760,700595}
{-283199,-392132}
{791447,682222}
{266693,-213676}
{220216,-795228}
{-126744,893099}
{-973511,-893507}
{629091,532309}
{88756,679139}
{-484649,611754}
{-681341,-685728}
{-105003,-148664}
{-373510,-983570}
{607782,764862}
{-907978,31277}
{207995,-738419}
{-833488,187205}
{-525826,-631231}
{-611434,673699}
{734861,-560157}
{-766255,645624}
{-457393,510826}
{587353,939438}
{142687,-129098}
{-613912,-812811}
{633763,865403}
{-797999,517132}
{-361464,-678229}
{-658014,-538754}
{-252838,999277}
{628682,672538}
{-135068,-266043}
{-636440,925716}
{-559894,-70896}
{-330218,-446249}
{183816,856401}
{-966831,994236}
{-481733,96857}
{969224,-400284}
{608031,890270}
{-263680,-70170}
{-125601,-736964}
{247594,-703000}
{307690,310239}
{-510053,-531187}
{816485,-139199}
{952939,408498}
{-724310,842438}
{-151750,-848562}
{572173,-288669}
{768737,769678}
{-69568,906446}
{-421390,89905}
{621176,-542082}
{287087,653582}
{-804846,36384}
{-927126,-270946}
{988970,837565}
{551283,-871133}
{242657,237470}
{-252209,420420}
{593480,-965998}
{-468580,410463}
{152596,748520}
{850293,616019}
{-579080,115467}
{616324,-788213}
{-801177,-41526}
{-871559,445270}
{-461447,-864104}
{-67845,203451}
{-758413,-337162}
{971437,966466}
{-962262,717878}
{-624031,-474564}
{50273,-515592}
{496536,-905369}
{-409127,406508}
{-81037,215913}
{-598928,448154}
{543254,-157879}
{-533551,121099}
{900347,101288}
{630253,-872451}
{-96240,121769}
{584290,-982340}
{-175234,-504776}
{-788326,381525}
{886048,-355594}
{933660,95680}
{590855,-303125}
{-813849,866395}
{990394,-415456}
{34939,-758509}
{633047,21334}
{-734713,-271451}
{-979262,77358}
{140736,783926}
{888506,471198}
{-299626,-649442}
{-844256,-901702}
{499692,126367}
{923495,-72611}
{587559,-315966}
{-8106,-998241}
{-603361,-398933}
{906216,231219}
{726224,14360}
{982558,-968174}
{-94770,651987}
{-797741,-713471}
{-105659,470619}
{459760,-262607}
{288024,591986}
{-50171,-918581}
{740865,-346873}
{886001,761170}
{965087,517535}
{656254,-666626}
{297440,-394177}
{643103,857320}
{836824,162365}
{-309509,-181888}
{532385,-329294}
{-880808,-399155}
{22119,127219}
{-184693,-958785}
{449590,757833}
{-528244,60818}
{582957,-289061}
{-304128,498338}
{-518211,-291896}
{-918096,281910}
{-644740,137086}
{-721474,830066}
{485830,-300755}
{721550,-416141}
{-584756,752471}
{-176151,-280894}
{78440,-130378}
{782340,-973750}
{-858417,-775012}
{762205,-269453}
{-711475,299108}
{-450280,293029}
{938950,960918}
{814808,846462}
{-814601,-926783}
{-426127,61018}
{-566867,-382933}
{-959606,95605}
{741093,659604}
{146960,744907}
{516632,719511}
{466134,-261685}
{98310,396173}
{125999,-845980}
{811720,540436}
{918297,-997905}
{-67753,887760}
{-128639,819124}
{856989,13708}
{-660104,-122355}
{-982362,319851}
{12718,-319725}
{-913243,114263}
{-14701,9427}
{288174,-334168}
{-48352,-99083}
{-210424,-746963}
{-906685,-147441}
{906346,515905}
{151622,-262002}
{-695791,-414902}
{525431,348445}
{840016,267416}
{-835904,312207}
{-516290,953855}
{-446987,830520}
{605587,-309395}
{182054,340572}
{466161,143834}
{-216802,842195}
{174892,463684}
{-513109,94122}
{-872060,452373}
{186271,709377}
{-147815,67565}
{-108668,-244712}
{-682110,-603420}
{-880827,-474228}
{592225,-585014}
{269301,-653232}
{764112,497405}
{-425495,-260739}
{744053,421679}
{-254940,464550}
{54937,-872961}
{-550583,509982}
{322099,766641}
{329630,769759}
{43975,-562624}
{-992445,-561279}
{-188666,626217}
{649349,-417656}
{-195735,677049}
{156304,407625}
{-837524,-106802}
{-594137,-779396}
{180723,-626081}
{202381,-946664}
{-688817,-871654}
{700646,597949}
{-98424,-161197}
{499026,-770132}
{-743087,-503704}
{790494,12333}
{143617,181383}
{-862773,-774046}
{-737926,926753}
{-935008,-371950}
{-318198,325159}
{-101969,-672273}
{-9223,-219278}
{496074,-807933}
{425524,541189}
{-154361,395383}
{-960933,367856}
{-365335,-966370}
{-791453,-537756}
{-905319,775476}
{941504,-751258}
{781864,114267}
{585505,532682}
{-489189,150652}
{-768699,864560}
{295313,854566}
{640958,498686}
{120848,-979318}
{-787415,-18428}
